QGPIORecord, QRC v6.1.0, 22-12-2023 @ 00:10:43, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
23500, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23512, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23520, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23530, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23540, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23550, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23560, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23570, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23580, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23590, 0, 0.100351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23600, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23610, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23620, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23630, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23641, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23650, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23660, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23670, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23681, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23690, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23700, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23710, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23720, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23730, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23740, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23750, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23760, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23770, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23780, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23790, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23800, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23811, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23820, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23830, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23840, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23851, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23860, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23870, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23880, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23890, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23900, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23910, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23920, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23930, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23940, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23950, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23960, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23970, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23981, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23990, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24000, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24010, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24020, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24030, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24040, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24050, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24060, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24070, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24080, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24090, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24100, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24111, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24120, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24130, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24140, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24151, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24160, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24170, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24180, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24190, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24200, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24210, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24220, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24230, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24240, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24250, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24260, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24270, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24281, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24290, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24300, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24310, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24321, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24330, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
