QGPIORecord, QRC v6.1.0, 22-12-2023 @ 00:15:48, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
55610, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55621, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55630, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55641, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55650, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55660, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55670, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55681, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55690, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55700, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55710, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55720, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55730, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55740, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55750, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55760, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55770, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55780, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55790, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55800, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55811, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55820, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55830, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55840, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55851, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55860, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55870, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55880, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55890, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55900, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55910, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55920, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55930, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55941, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55950, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55960, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55970, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55981, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55990, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56000, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56010, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56020, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56030, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56040, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56050, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56060, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56070, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56080, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56090, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56100, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56111, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56120, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56130, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56140, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56151, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56160, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56170, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56180, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56190, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56200, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56210, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56220, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56230, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56240, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56250, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56260, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56270, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56281, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56290, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56300, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56310, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56321, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56330, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56340, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56350, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56360, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56370, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56380, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56390, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56400, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56410, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56420, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56430, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56440, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56451, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56460, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56470, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56480, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56491, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56500, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56510, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56520, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56530, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56540, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56550, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56560, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56570, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56581, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56590, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56600, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56610, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56621, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56630, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56640, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56650, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56660, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56670, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56680, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56690, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56700, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56710, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56720, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56730, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56740, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56751, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56760, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56770, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56780, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56791, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56800, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56810, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56820, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56830, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56840, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56850, 0, 0.100351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56860, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56870, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56880, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56890, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56900, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56910, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56921, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56930, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56940, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
