QGPIORecord, QRC v6.1.0, 22-12-2023 @ 00:17:56, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
25750, 0, 0.101002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25761, 0, 0.101002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25771, 0, 0.10133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25780, 0, 0.101002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25790, 0, 0.101002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25800, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25810, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25820, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25830, 0, 0.101002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25840, 0, 0.101002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25850, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25860, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25870, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25880, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25890, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25901, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25910, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25920, 0, 0.101002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25930, 0, 0.10133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25940, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25950, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25960, 0, 0.10133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25970, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
