QGPIORecord, QRC v6.1.0, 21-12-2023 @ 11:43:59, Windows 10 Version 2009, 10.0.22621, x86_64,,,,,,,
Time, x1, x2, x3, P11, P12, P13, P22, P23, P33, y1, y2, ValueIn11
142703,0.361437,-5.49E-23,8.52E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142713,0.361437,-5.15E-23,7.98E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142724,0.361437,-4.83E-23,7.49E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142734,0.361437,-4.53E-23,7.02E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142744,0.361437,-4.24E-23,6.58E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142753,0.361437,-3.98E-23,6.17E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142764,0.361437,-3.73E-23,5.78E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142774,0.361437,-3.50E-23,5.42E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142784,0.361437,-3.28E-23,5.08E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142793,0.361437,-3.07E-23,4.77E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142803,0.361437,-2.88E-23,4.47E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142814,0.361437,-2.70E-23,4.19E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142824,0.361437,-2.53E-23,3.93E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142833,0.361437,-2.38E-23,3.68E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142843,0.361437,-2.23E-23,3.45E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142854,0.361437,-2.09E-23,3.24E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142864,0.361437,-1.96E-23,3.03E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142874,0.361437,-1.84E-23,2.84E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142883,0.361437,-1.72E-23,2.67E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142894,0.361437,-1.61E-23,2.50E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142904,0.361437,-1.51E-23,2.34E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142914,0.361437,-1.42E-23,2.20E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142923,0.361437,-1.33E-23,2.06E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142934,0.361437,-1.25E-23,1.93E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142944,0.361437,-1.17E-23,1.81E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142954,0.361437,-1.10E-23,1.70E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142963,0.361437,-1.03E-23,1.59E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142973,0.361437,-9.63E-24,1.49E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142984,0.361437,-9.03E-24,1.40E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
142994,0.361437,-8.46E-24,1.31E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143003,0.361437,-7.93E-24,1.23E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143013,0.361437,-7.44E-24,1.15E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143024,0.361437,-6.97E-24,1.08E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143034,0.361437,-6.54E-24,1.01E-22,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143044,0.361437,-6.13E-24,9.50E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143053,0.361437,-5.75E-24,8.91E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143064,0.361437,-5.39E-24,8.35E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143074,0.361437,-5.05E-24,7.83E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143084,0.361437,-4.74E-24,7.34E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
