QGPIORecord, QRC v6.1.0, 20-12-2023 @ 16:45:22, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1960420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1960700, 7.386, 7.635, 10, 10, 0, 0, 10, 0, 0, 0, 0, 0
1960711, 8.031, 8.264, 10, 10, 0, 0, 10, 0, 0, 0, 0, 0
1960721, 5.31715, 5.43429, 5.4524, 5.46994, 4.5476, 4.53006, 10, 0, 0, 0, 0, 0
1960730, 4.61999, 2.81222, 4.03238, 1.58502, 5.96762, 8.41498, 10, 0, 0, 0, 0, 0
1960740, 4.88526, 2.91192, 4.03939, 1.58502, 5.96061, 8.41498, 10, 0, 0, 0, 0, 0
1960751, 5.41254, 4.6205, 4.40053, 3.69227, 5.59947, 6.30773, 10, 0, 0, 0, 0, 0
1960761, 5.94499, 6.1859, 4.73713, 5.43838, 5.26287, 4.56162, 10, 0, 0, 0, 0, 0
1960770, 6.51209, 6.79835, 5.09126, 5.79251, 4.90874, 4.20749, 10, 0, 0, 0, 0, 0
1960780, 7.36619, 5.8349, 5.80303, 4.05341, 4.19697, 5.94659, 10, 0, 0, 0, 0, 0
1960791, 6.68907, 4.99764, 4.37949, 2.62287, 5.62051, 7.37713, 10, 0, 0, 0, 0, 0
1960801, 5.43585, 4.38093, 2.30029, 1.59904, 7.69971, 8.40096, 10, 0, 0, 0, 0, 0
1960811, 4.54315, 4.74385, 0.890783, 1.94266, 9.10922, 8.05734, 10, 0, 0, 0, 0, 0
1960820, 5.36198, 5.91811, 1.92162, 3.32061, 8.07838, 6.67939, 10, 0, 0, 0, 0, 0
1960830, 7.05011, 6.14037, 4.03939, 3.33814, 5.96061, 6.66186, 10, 0, 0, 0, 0, 0
1960841, 6.79789, 5.56061, 3.34515, 2.3038, 6.65485, 7.6962, 10, 0, 0, 0, 0, 0
1960851, 5.71362, 5.42711, 1.58502, 1.93915, 8.41498, 8.06085, 10, 0, 0, 0, 0, 0
1960860, 5.81585, 5.80876, 1.58502, 2.27926, 8.41498, 7.72074, 10, 0, 0, 0, 0, 0
