QGPIORecord, QRC v6.1.0, 20-12-2023 @ 20:58:28, Windows 10 Version 2009, 10.0.22621, x86_64,,,,,,,
Time, ValueIn0, y, x, P, L , nu, S, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
105370,0,0.101002,0,0,0,0,0,0,0,0,0,0
105380,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105390,0,0.100675,0,0,0,0,0,0,0,0,0,0
105400,0,0.101002,0,0,0,0,0,0,0,0,0,0
105410,0,0.100675,0,0,0,0,0,0,0,0,0,0
105420,0,0.0993932,0,0,0,0,0,0,0,0,0,0
105431,0,0.0990784,0,0,0,0,0,0,0,0,0,0
105440,0,0.100675,0,0,0,0,0,0,0,0,0,0
105450,0,0.100675,0,0,0,0,0,0,0,0,0,0
105460,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105470,0,0.101002,0,0,0,0,0,0,0,0,0,0
105480,0,0.100675,0,0,0,0,0,0,0,0,0,0
105490,0,0.101002,0,0,0,0,0,0,0,0,0,0
105500,0,0.0993932,0,0,0,0,0,0,0,0,0,0
105510,0,0.0993932,0,0,0,0,0,0,0,0,0,0
105520,0,0.0993932,0,0,0,0,0,0,0,0,0,0
105530,0,0.0993932,0,0,0,0,0,0,0,0,0,0
105540,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105550,0,0.100675,0,0,0,0,0,0,0,0,0,0
105561,0,0.100675,0,0,0,0,0,0,0,0,0,0
105570,0,0.0993932,0,0,0,0,0,0,0,0,0,0
105580,0,0.100675,0,0,0,0,0,0,0,0,0,0
105590,0,0.10133,0,0,0,0,0,0,0,0,0,0
105601,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105610,0,0.0993932,0,0,0,0,0,0,0,0,0,0
105620,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105630,0,0.0993932,0,0,0,0,0,0,0,0,0,0
105640,0,0.0993932,0,0,0,0,0,0,0,0,0,0
105650,0,0.100675,0,0,0,0,0,0,0,0,0,0
105660,0,0.0990784,0,0,0,0,0,0,0,0,0,0
105670,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105680,0,0.101002,0,0,0,0,0,0,0,0,0,0
105690,0,0.100675,0,0,0,0,0,0,0,0,0,0
105700,0,0.100675,0,0,0,0,0,0,0,0,0,0
105710,0,0.100675,0,0,0,0,0,0,0,0,0,0
105720,0,0.100675,0,0,0,0,0,0,0,0,0,0
105731,0,0.101002,0,0,0,0,0,0,0,0,0,0
105740,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105750,0,0.0993932,0,0,0,0,0,0,0,0,0,0
105760,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105771,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105780,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105790,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105800,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105810,0,0.0990784,0,0,0,0,0,0,0,0,0,0
105820,0,0.100675,0,0,0,0,0,0,0,0,0,0
105830,0,0.100675,0,0,0,0,0,0,0,0,0,0
105840,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105850,0,0.0997103,0,0,0,0,0,0,0,0,0,0
