QGPIORecord, QRC v6.1.0, 20-12-2023 @ 21:01:24, Windows 10 Version 2009, 10.0.22621, x86_64,,,,,,,
18580,0,0.0997103,0,0,0,0,0,0,0,0,0,0
18590,0,0.100675,0,0,0,0,0,0,0,0,0,0
18600,0,0.100675,0,0,0,0,0,0,0,0,0,0
18610,0,0.100351,0,0,0,0,0,0,0,0,0,0
18620,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18630,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18640,0,0.0997103,0,0,0,0,0,0,0,0,0,0
18650,0,0.100675,0,0,0,0,0,0,0,0,0,0
18660,0,0.100675,0,0,0,0,0,0,0,0,0,0
18670,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18680,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18691,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18700,0,0.101002,0,0,0,0,0,0,0,0,0,0
18710,0,0.100675,0,0,0,0,0,0,0,0,0,0
18720,0,0.100675,0,0,0,0,0,0,0,0,0,0
18731,0,0.100675,0,0,0,0,0,0,0,0,0,0
18740,0,0.100675,0,0,0,0,0,0,0,0,0,0
18750,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18760,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18770,0,0.10003,0,0,0,0,0,0,0,0,0,0
18780,0,0.0997103,0,0,0,0,0,0,0,0,0,0
18790,0,0.0997103,0,0,0,0,0,0,0,0,0,0
18800,0,0.0997103,0,0,0,0,0,0,0,0,0,0
18810,0,0.100675,0,0,0,0,0,0,0,0,0,0
18820,0,0.100675,0,0,0,0,0,0,0,0,0,0
18830,0,0.100675,0,0,0,0,0,0,0,0,0,0
18840,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18850,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18861,0,0.0997103,0,0,0,0,0,0,0,0,0,0
18870,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18880,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18890,0,0.100675,0,0,0,0,0,0,0,0,0,0
18900,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18910,0,0.0990784,0,0,0,0,0,0,0,0,0,0
18920,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18930,0,0.0993932,0,0,0,0,0,0,0,0,0,0
18940,0,0.0997103,0,0,0,0,0,0,0,0,0,0
18950,0,0.100675,0,0,0,0,0,0,0,0,0,0
18960,0,0.100675,0,0,0,0,0,0,0,0,0,0
18970,0,0.0997103,0,0,0,0,0,0,0,0,0,0
18980,0,0.100675,0,0,0,0,0,0,0,0,0,0
18990,0,0.100351,0,0,0,0,0,0,0,0,0,0
19000,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19010,0,0.100675,0,0,0,0,0,0,0,0,0,0
19020,0,0.101002,0,0,0,0,0,0,0,0,0,0
19031,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19040,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19050,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19060,0,0.100675,0,0,0,0,0,0,0,0,0,0
19070,0,0.100351,0,0,0,0,0,0,0,0,0,0
19080,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19090,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19100,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19110,0,0.100675,0,0,0,0,0,0,0,0,0,0
19120,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19130,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19140,0,0.100675,0,0,0,0,0,0,0,0,0,0
19150,0,0.100675,0,0,0,0,0,0,0,0,0,0
19161,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19170,0,0.100675,0,0,0,0,0,0,0,0,0,0
19180,0,0.100675,0,0,0,0,0,0,0,0,0,0
19190,0,0.100675,0,0,0,0,0,0,0,0,0,0
19201,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19210,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19220,0,0.0990784,0,0,0,0,0,0,0,0,0,0
19230,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19240,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19250,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19260,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19270,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19280,0,0.0990784,0,0,0,0,0,0,0,0,0,0
19290,0,0.0990784,0,0,0,0,0,0,0,0,0,0
19300,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19310,0,0.100675,0,0,0,0,0,0,0,0,0,0
19320,0,0.101002,0,0,0,0,0,0,0,0,0,0
19331,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19340,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19350,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19360,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19371,0,0.0990784,0,0,0,0,0,0,0,0,0,0
19380,0,0.101002,0,0,0,0,0,0,0,0,0,0
19390,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19400,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19410,0,0.100675,0,0,0,0,0,0,0,0,0,0
19420,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19430,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19440,0,0.100675,0,0,0,0,0,0,0,0,0,0
19450,0,0.100675,0,0,0,0,0,0,0,0,0,0
19460,0,0.101002,0,0,0,0,0,0,0,0,0,0
19470,0,0.100675,0,0,0,0,0,0,0,0,0,0
19480,0,0.101002,0,0,0,0,0,0,0,0,0,0
19490,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19501,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19510,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19520,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19530,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19540,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19550,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19560,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19570,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19580,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19590,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19600,0,0.100351,0,0,0,0,0,0,0,0,0,0
19610,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19620,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19630,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19640,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19650,0,0.101002,0,0,0,0,0,0,0,0,0,0
19660,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19671,0,0.0990784,0,0,0,0,0,0,0,0,0,0
19680,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19690,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19700,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19710,0,0.100675,0,0,0,0,0,0,0,0,0,0
19720,0,0.100675,0,0,0,0,0,0,0,0,0,0
19730,0,0.101002,0,0,0,0,0,0,0,0,0,0
19740,0,0.100675,0,0,0,0,0,0,0,0,0,0
19750,0,0.100675,0,0,0,0,0,0,0,0,0,0
19760,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19770,0,0.100675,0,0,0,0,0,0,0,0,0,0
19780,0,0.101002,0,0,0,0,0,0,0,0,0,0
19790,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19801,0,0.100351,0,0,0,0,0,0,0,0,0,0
19810,0,0.100675,0,0,0,0,0,0,0,0,0,0
19820,0,0.100675,0,0,0,0,0,0,0,0,0,0
19830,0,0.100351,0,0,0,0,0,0,0,0,0,0
19841,0,0.101002,0,0,0,0,0,0,0,0,0,0
19850,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19860,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19870,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19880,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19890,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19900,0,0.0990784,0,0,0,0,0,0,0,0,0,0
19910,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19920,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19930,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19940,0,0.0997103,0,0,0,0,0,0,0,0,0,0
19950,0,0.0993932,0,0,0,0,0,0,0,0,0,0
19960,0,0.100675,0,0,0,0,0,0,0,0,0,0
19971,0,0.101002,0,0,0,0,0,0,0,0,0,0
19980,0,0.10133,0,0,0,0,0,0,0,0,0,0
19990,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20000,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20011,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20020,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20030,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20040,0,0.100675,0,0,0,0,0,0,0,0,0,0
20050,0,0.100675,0,0,0,0,0,0,0,0,0,0
20060,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20070,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20080,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20090,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20100,0,0.100675,0,0,0,0,0,0,0,0,0,0
20110,0,0.101002,0,0,0,0,0,0,0,0,0,0
20120,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20130,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20141,0,0.101002,0,0,0,0,0,0,0,0,0,0
20150,0,0.100675,0,0,0,0,0,0,0,0,0,0
20160,0,0.101002,0,0,0,0,0,0,0,0,0,0
20170,0,0.100351,0,0,0,0,0,0,0,0,0,0
20180,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20190,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20200,0,0.0990784,0,0,0,0,0,0,0,0,0,0
20210,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20220,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20230,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20240,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20250,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20260,0,0.100675,0,0,0,0,0,0,0,0,0,0
20270,0,0.100675,0,0,0,0,0,0,0,0,0,0
20280,0,0.100351,0,0,0,0,0,0,0,0,0,0
20290,0,0.100351,0,0,0,0,0,0,0,0,0,0
20300,0,0.101002,0,0,0,0,0,0,0,0,0,0
20311,0,0.100675,0,0,0,0,0,0,0,0,0,0
20320,0,0.100351,0,0,0,0,0,0,0,0,0,0
20330,0,0.101002,0,0,0,0,0,0,0,0,0,0
20340,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20350,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20360,0,0.100675,0,0,0,0,0,0,0,0,0,0
20370,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20380,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20390,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20400,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20410,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20420,0,0.100675,0,0,0,0,0,0,0,0,0,0
20430,0,0.101002,0,0,0,0,0,0,0,0,0,0
20441,0,0.10003,0,0,0,0,0,0,0,0,0,0
20450,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20460,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20470,0,0.100675,0,0,0,0,0,0,0,0,0,0
20481,0,0.100675,0,0,0,0,0,0,0,0,0,0
20490,0,0.100675,0,0,0,0,0,0,0,0,0,0
20500,0,0.100675,0,0,0,0,0,0,0,0,0,0
20510,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20520,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20530,0,0.100675,0,0,0,0,0,0,0,0,0,0
20540,0,0.100675,0,0,0,0,0,0,0,0,0,0
20550,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20560,0,0.100675,0,0,0,0,0,0,0,0,0,0
20570,0,0.100675,0,0,0,0,0,0,0,0,0,0
20580,0,0.100351,0,0,0,0,0,0,0,0,0,0
20590,0,0.101002,0,0,0,0,0,0,0,0,0,0
20600,0,0.101002,0,0,0,0,0,0,0,0,0,0
20611,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20620,0,0.100675,0,0,0,0,0,0,0,0,0,0
20630,0,0.100675,0,0,0,0,0,0,0,0,0,0
20640,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20651,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20660,0,0.100351,0,0,0,0,0,0,0,0,0,0
20670,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20680,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20690,0,0.100675,0,0,0,0,0,0,0,0,0,0
20700,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20710,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20720,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20730,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20740,0,0.10003,0,0,0,0,0,0,0,0,0,0
20750,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20760,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20770,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20781,0,0.100675,0,0,0,0,0,0,0,0,0,0
20790,0,0.100675,0,0,0,0,0,0,0,0,0,0
20800,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20810,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20820,0,0.10003,0,0,0,0,0,0,0,0,0,0
20830,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20840,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20850,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20860,0,0.100675,0,0,0,0,0,0,0,0,0,0
20870,0,0.100675,0,0,0,0,0,0,0,0,0,0
20880,0,0.100675,0,0,0,0,0,0,0,0,0,0
20890,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20900,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20911,0,0.0990784,0,0,0,0,0,0,0,0,0,0
20920,0,0.100675,0,0,0,0,0,0,0,0,0,0
20930,0,0.100675,0,0,0,0,0,0,0,0,0,0
20940,0,0.100675,0,0,0,0,0,0,0,0,0,0
20951,0,0.100675,0,0,0,0,0,0,0,0,0,0
20960,0,0.100351,0,0,0,0,0,0,0,0,0,0
20970,0,0.0993932,0,0,0,0,0,0,0,0,0,0
20980,0,0.0997103,0,0,0,0,0,0,0,0,0,0
20990,0,0.0997103,0,0,0,0,0,0,0,0,0,0
21000,0,0.100675,0,0,0,0,0,0,0,0,0,0
21010,0,0.100675,0,0,0,0,0,0,0,0,0,0
21020,0,0.100675,0,0,0,0,0,0,0,0,0,0
21030,0,0.100675,0,0,0,0,0,0,0,0,0,0
21040,0,0.100351,0,0,0,0,0,0,0,0,0,0
21050,0,0.0993932,0,0,0,0,0,0,0,0,0,0
21060,0,0.0997103,0,0,0,0,0,0,0,0,0,0
21070,0,0.101002,0,0,0,0,0,0,0,0,0,0
21081,0,0.100675,0,0,0,0,0,0,0,0,0,0
21090,0,0.101002,0,0,0,0,0,0,0,0,0,0
21100,0,0.0993932,0,0,0,0,0,0,0,0,0,0
21110,0,0.0993932,0,0,0,0,0,0,0,0,0,0
21121,0,0.0997103,0,0,0,0,0,0,0,0,0,0
21130,0,0.100675,0,0,0,0,0,0,0,0,0,0
21140,0,0.100675,0,0,0,0,0,0,0,0,0,0
21150,0,0.101002,0,0,0,0,0,0,0,0,0,0
21160,0,0.0993932,0,0,0,0,0,0,0,0,0,0
21170,0,0.0993932,0,0,0,0,0,0,0,0,0,0
21180,0,0.0997103,0,0,0,0,0,0,0,0,0,0
21190,0,0.100675,0,0,0,0,0,0,0,0,0,0
21200,0,0.101002,0,0,0,0,0,0,0,0,0,0
21210,0,0.100675,0,0,0,0,0,0,0,0,0,0
21220,0,0.100675,0,0,0,0,0,0,0,0,0,0
21230,0,0.100675,0,0,0,0,0,0,0,0,0,0
21240,0,0.0993932,0,0,0,0,0,0,0,0,0,0
21251,0,0.0997103,0,0,0,0,0,0,0,0,0,0
21260,0,0.0990784,0,0,0,0,0,0,0,0,0,0
21270,0,0.0993932,0,0,0,0,0,0,0,0,0,0
21280,0,0.0993932,0,0,0,0,0,0,0,0,0,0
21291,0,0.0993932,0,0,0,0,0,0,0,0,0,0
21300,0,0.100675,0,0,0,0,0,0,0,0,0,0
21310,0,0.101002,0,0,0,0,0,0,0,0,0,0
21320,0,0.0993932,0,0,0,0,0,0,0,0,0,0
21330,0,0.0993932,0,0,0,0,0,0,0,0,0,0
21340,0,0.0990784,0,0,0,0,0,0,0,0,0,0
21350,0,0.0993932,0,0,0,0,0,0,0,0,0,0
21360,0,0.0997103,0,0,0,0,0,0,0,0,0,0
21370,0,0.100675,0,0,0,0,0,0,0,0,0,0
21381,0,0.100675,0,0,0,0,0,0,0,0,0,0
21391,0,0.100675,0,0,0,0,0,0,0,0,0,0
21401,0,0.100675,-0.100675,8.00E-06,0,0,0,0,0,0,0,0
21410,-0.25,0.0987659,-0.103662,8.40E-05,-0.5,0,1.60E-05,0,0,0,0,0
21421,-0.25,0.0993932,-0.102208,8.73E+00,-0.913043,-0.00489594,9.20E-05,0,0,0,0,0
21431,-0.25,0.100351,-0.102637,8.73E+00,-0.916058,-0.00281451,9.53E+00,0,0,0,0,0
21441,-0.25,0.101002,-0.103532,8.73E+00,-0.91608,-0.0022856,9.53E+00,0,0,0,0,0
21451,-0.25,0.101002,-0.10419,8.73E+00,-0.91608,-0.00253061,9.53E+00,0,0,0,0,0
21460,-0.25,0.101995,-0.104244,8.73E+00,-0.91608,-0.00318809,9.53E+00,0,0,0,0,0
21471,-0.25,0.101995,-0.10514,8.73E+00,-0.91608,-0.00224873,9.53E+00,0,0,0,0,0
21481,-0.25,0.10267,-0.105214,8.73E+00,-0.91608,-0.00314504,9.53E+00,0,0,0,0,0
21491,-0.25,0.106198,-0.105825,8.73E+00,-0.91608,-0.0025442,9.53E+00,0,0,0,0,0
21501,-0.25,0.106198,-0.109043,8.73E+00,-0.91608,0.000372559,9.53E+00,0,0,0,0,0
21511,-0.25,0.108834,-0.109308,8.73E+00,-0.91608,-0.0028454,9.53E+00,0,0,0,0,0
21521,-0.25,0.11162,-0.111696,8.73E+00,-0.91608,-0.0004742,9.53E+00,0,0,0,0,0
21531,-0.25,0.112031,-0.114394,8.73E+00,-0.91608,-7.65E+00,9.53E+00,0,0,0,0,0
21541,-0.25,0.115004,-0.114984,8.73E+00,-0.91608,-0.00236292,9.53E+00,0,0,0,0,0
21551,-0.25,0.115886,-0.117702,8.73E+00,-0.91608,1.98E+00,9.53E+00,0,0,0,0,0
21561,-0.25,0.121509,-0.118718,8.73E+00,-0.91608,-0.00181631,9.53E+00,0,0,0,0,0
21571,-0.25,0.123519,-0.123849,8.73E+00,-0.91608,0.00279094,9.53E+00,0,0,0,0,0
21581,-0.25,0.123519,-0.126076,8.73E+00,-0.91608,-0.000329792,9.53E+00,0,0,0,0,0
21591,-0.25,0.127768,-0.126259,8.73E+00,-0.91608,-0.00255673,9.53E+00,0,0,0,0,0
21601,-0.25,0.131757,-0.130088,8.73E+00,-0.91608,0.00150873,9.53E+00,0,0,0,0,0
21611,-0.25,0.131757,-0.133985,8.73E+00,-0.91608,0.00166899,9.53E+00,0,0,0,0,0
21621,-0.25,0.134162,-0.134305,8.73E+00,-0.91608,-0.00222759,9.53E+00,0,0,0,0,0
21630,-0.25,0.139938,-0.136491,8.73E+00,-0.91608,-0.000143543,9.53E+00,0,0,0,0,0
21641,-0.25,0.139938,-0.141856,8.73E+00,-0.91608,0.00344789,9.53E+00,0,0,0,0,0
21651,-0.25,0.141986,-0.142297,8.73E+00,-0.91608,-0.00191768,9.53E+00,0,0,0,0,0
21661,-0.25,0.141986,-0.144172,8.73E+00,-0.91608,-0.000311211,9.53E+00,0,0,0,0,0
21670,-0.25,0.148539,-0.144326,8.73E+00,-0.91608,-0.00218588,9.53E+00,0,0,0,0,0
21681,-0.25,0.150871,-0.150222,8.73E+00,-0.91608,0.00421271,9.53E+00,0,0,0,0,0
21691,-0.25,0.150871,-0.1528,8.73E+00,-0.91608,0.000649571,9.53E+00,0,0,0,0,0
21701,-0.25,0.154107,-0.153012,8.73E+00,-0.91608,-0.00192916,9.53E+00,0,0,0,0,0
21711,-0.25,0.156633,-0.155935,8.73E+00,-0.91608,0.00109437,9.53E+00,0,0,0,0,0
21721,-0.25,0.158368,-0.158443,8.73E+00,-0.91608,0.00069876,9.53E+00,0,0,0,0,0
21731,-0.25,0.160144,-0.160207,8.73E+00,-0.91608,-7.53E+00,9.53E+00,0,0,0,0,0
21741,-0.25,0.161049,-0.161947,8.73E+00,-0.91608,-6.25E+00,9.53E+00,0,0,0,0,0
21751,-0.25,0.163829,-0.162902,8.73E+00,-0.91608,-0.000897929,9.53E+00,0,0,0,0,0
21761,-0.25,0.168698,-0.165476,8.73E+00,-0.91608,0.000927076,9.53E+00,0,0,0,0,0
21771,-0.25,0.169709,-0.170059,8.73E+00,-0.91608,0.00322217,9.53E+00,0,0,0,0,0
21781,-0.25,0.171771,-0.171344,8.73E+00,-0.91608,-0.000349715,9.53E+00,0,0,0,0,0
21791,-0.25,0.178292,-0.173301,8.73E+00,-0.91608,0.00042747,9.53E+00,0,0,0,0,0
21800,-0.25,0.17943,-0.179316,8.73E+00,-0.91608,0.00499113,9.53E+00,0,0,0,0,0
21811,-0.25,0.177169,-0.180832,8.73E+00,-0.91608,0.000114828,9.53E+00,0,0,0,0,0
21821,-0.25,0.182941,-0.178927,8.73E+00,-0.91608,-0.00366369,9.53E+00,0,0,0,0,0
21831,-0.25,0.181755,-0.183952,8.73E+00,-0.91608,0.00401421,9.53E+00,0,0,0,0,0
21841,-0.25,0.186601,-0.1833,8.73E+00,-0.91608,-0.00219733,9.53E+00,0,0,0,0,0
21851,-0.25,0.187855,-0.187597,8.73E+00,-0.91608,0.00330044,9.53E+00,0,0,0,0,0
21861,-0.25,0.185364,-0.189077,8.73E+00,-0.91608,0.000258222,9.53E+00,0,0,0,0,0
21871,-0.25,0.193059,-0.186962,8.73E+00,-0.91608,-0.00371355,9.53E+00,0,0,0,0,0
21881,-0.25,0.193059,-0.193696,8.73E+00,-0.91608,0.00609741,9.53E+00,0,0,0,0,0
21891,-0.25,0.193059,-0.19425,8.73E+00,-0.91608,-0.000637367,9.53E+00,0,0,0,0,0
21901,-0.25,0.197167,-0.194296,8.73E+00,-0.91608,-0.00119124,9.53E+00,0,0,0,0,0
21911,-0.25,0.198578,-0.197988,8.73E+00,-0.91608,0.00287135,9.53E+00,0,0,0,0,0
21921,-0.25,0.198578,-0.199558,8.73E+00,-0.91608,0.000590384,9.53E+00,0,0,0,0,0
21931,-0.25,0.204442,-0.199687,8.73E+00,-0.91608,-0.000979885,9.53E+00,0,0,0,0,0
21941,-0.25,0.205966,-0.204962,8.73E+00,-0.91608,0.00475493,9.53E+00,0,0,0,0,0
21951,-0.25,0.202942,-0.206764,8.73E+00,-0.91608,0.00100361,9.53E+00,0,0,0,0,0
21961,-0.25,0.202942,-0.204197,8.73E+00,-0.91608,-0.00382194,9.53E+00,0,0,0,0,0
