QGPIORecord, QRC v6.1.0, 22-12-2023 @ 14:02:15, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
498580, 0, 0.10003, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498591, 0, 0.0997103, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498600, 0, 0.0997103, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498610, 0, 0.0997103, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498620, 0, 0.0997103, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498630, 0, 0.0990784, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498640, 0, 0.0997103, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498650, 0, 0.0997103, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498660, 0, 0.10003, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498670, 0, 0.0997103, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498680, 0, 0.10003, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498691, 0, 0.0997103, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498700, 0, 0.0997103, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498710, 0, 0.100351, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498720, 0, 0.10003, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498731, 0, 0.0997103, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
498740, 0, 0.10003, 0, 0, 0.00020202, -0.0588, -0.000207655, 0.00021002, 0, 0, -0.0999115, 0
