QGPIORecord, QRC v6.1.0, 22-12-2023 @ 14:03:04, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
548220, 0, 0.10003, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548232, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548240, 0, 0.10003, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548250, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548260, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548271, 0, 0.0993932, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548280, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548290, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548300, 0, 0.10003, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548311, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548320, 0, 0.10003, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548330, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548340, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548350, 0, 0.10003, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548360, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548370, 0, 0.10003, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548380, 0, 0.10003, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548390, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548400, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548410, 0, 0.10003, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548420, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548430, 0, 0.10003, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548441, 0, 0.10003, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548450, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548460, 0, 0.10003, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
548470, 0, 0.0997103, 0, 0, 0.000136054, -0.0776, -0.000155196, 0.000144054, 0, 0, -0.0998593, 0
