QGPIORecord, QRC v6.1.0, 22-12-2023 @ 13:59:44, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
347450, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347460, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347471, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347481, 0, 0.10003, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347490, 0, 0.101002, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347500, 0, 0.10133, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347510, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347521, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347530, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347540, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347550, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347560, 0, 0.10003, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347570, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347580, 0, 0.10003, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347590, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347600, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347610, 0, 0.10003, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347620, 0, 0.0993932, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347630, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347640, 0, 0.10003, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347651, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347660, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347670, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347680, 0, 0.0997103, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
347691, 0, 0.0990784, 0, 0, 0.00399991, -0.02, 2.88188e-05, 0.00400791, 0, 0, -0.100001, 0
