QGPIORecord, QRC v6.1.0, 22-12-2023 @ 14:03:45, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
589070, 0, 0.10003, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589081, 0, 0.0997103, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589090, 0, 0.10003, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589101, 0, 0.0997103, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589110, 0, 0.0997103, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589120, 0, 0.10003, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589130, 0, 0.0997103, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589140, 0, 0.0997103, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589150, 0, 0.10003, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589160, 0, 0.0997103, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589170, 0, 0.10003, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589180, 0, 0.10003, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589190, 0, 0.0997103, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589200, 0, 0.10003, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589210, 0, 0.10003, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589220, 0, 0.0997103, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589231, 0, 0.10003, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589240, 0, 0.0997103, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589250, 0, 0.0997103, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589260, 0, 0.0993932, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589271, 0, 0.0997103, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589280, 0, 0.10003, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
589290, 0, 0.10003, 0, 0, 0.000103093, -0.0961, 0.000200577, 0.000111093, 0, 0, -0.0998477, 0
