QGPIORecord, QRC v6.1.0, 18-12-2023 @ 18:05:09, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
27951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.94352
27960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.92509
27970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.90513
27980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.8821
27991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.85753
28000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.83143
28010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.80379
28020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.77308
28030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.7393
28040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.70245
28050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.66252
28060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.61799
28070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.57193
28081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.51972
28090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.46445
28100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.40456
28110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.33854
28121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.2679
28130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.19113
28140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.10821
28150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 2.01762
28161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 1.92242
28170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 1.81954
28180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 1.70899
28190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 1.59076
28200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 1.46638
28211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 1.3328
28220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 1.19307
28230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00204326, 1.04413
28240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00209849, 0.892114
28251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00220893, 0.732424
28260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226416, 0.569663
28270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0023746, 0.402296
28280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00242983, 0.233393
28291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00248505, 0.0629547
28300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00248505, -0.105948
28310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00248505, -0.274851
28320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00248505, -0.440683
28331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00248505, -0.603444
28340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00248505, -0.761598
28350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0023746, -0.913611
28360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226416, -1.05948
28370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00215371, -1.19767
28381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00198804, -1.32819
28390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, -1.45103
28400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, -1.56619
28410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, -1.67367
28421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.77348
28430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.86407
28440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.94852
28450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.0253
28461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.0944
28470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.15889
28480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.2157
28490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.26483
28500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.30936
28510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.34775
28520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.37999
28530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.40763
28540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.42913
28550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.44602
28560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.4583
28570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.46445
28580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.46752
28591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.46445
28600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.45677
28610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.44448
28620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.42759
28631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.40456
28640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.37692
28650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.34468
28660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.30629
28670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.2633
28680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.21263
28690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.15735
28700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.0944
28710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -2.02683
28721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.95006
28730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.86868
28740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.77809
28750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.68135
28761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.57694
28770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.46485
28780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.34508
28790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, -1.21764
28801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00160148, -1.08251
28811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00154625, -0.942785
28820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149103, -0.796914
28830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00138058, -0.644902
28840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00138058, -0.489818
28851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00132536, -0.330128
28860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127014, -0.170438
28870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127014, -0.00921288
28880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127014, 0.152013
28891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127014, 0.310167
28900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127014, 0.466786
28910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127014, 0.620334
28920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127014, 0.76774
28931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00138058, 0.91054
28940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143581, 1.04566
28950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00160148, 1.17464
28960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016567, 1.29595
28971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171192, 1.40957
28981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.51705
