QGPIORecord, QRC v6.1.0, 16-12-2023 @ 13:13:17, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
198731, -0.1, 0.101002, 0.174758, 0.0340037, 0.00613809, 0, 0, 0, -0.100614, 4.94427e-06, 0.00101536, 0
198742, -0.1, 0.101002, 0.238033, 0.098676, 0.00830062, 0, 0, 0, -0.10083, 4.94427e-06, 0.00044921, 0
198751, -0.1, 0.101002, 0.272459, 0.133268, 0.00904396, 0, 0, 0, -0.100904, 4.94427e-06, 0.000254586, 0
198761, -0.1, 0.101002, 0.29697, 0.157521, 0.00929952, 0, 0, 0, -0.10093, 4.94427e-06, 0.000187688, 0
198771, -0.1, 0.101002, 0.318072, 0.17822, 0.00938736, 0, 0, 0, -0.100939, 4.94427e-06, 0.000164688, 0
198780, -0.1, 0.10133, 0.385638, 0.246939, 0.0114492, 0, 0, 0, -0.101145, 4.94427e-06, 0.000485502, 0
198791, -0.1, 0.101002, 0.378065, 0.237739, 0.0101264, 0, 0, 0, -0.101013, 4.94427e-06, -2.87816e-05, 0
198801, -0.1, 0.10133, 0.435773, 0.29618, 0.0117032, 0, 0, 0, -0.10117, 4.94427e-06, 0.000418983, 0
198811, -0.1, 0.0997103, 0.237678, -0.177698, 0.00223279, 0, 0.350624, 0, -0.100223, 4.94427e-06, -0.00134298, 0
198820, -0.1, 0.0997103, -0.0930573, -0.0065017, -0.00102282, 0.350624, 0, 0, -0.0998977, 4.94427e-06, -0.000490643, 0
198831, -0.1, 0.10003, 0.16124, 0.0121675, -0.000168309, 0, 0, 0, -0.0999832, 4.94427e-06, 0.000121705, 0
198841, -0.1, 0.0997103, 0.121505, -0.0288875, -0.00184827, 0, 0, 0, -0.0998152, 4.94427e-06, -0.000274546, 0
198851, -0.1, 0.0997103, 0.104179, -0.0465755, -0.00242576, 0, 0, 0, -0.0997574, 4.94427e-06, -0.000123352, 0
198860, -0.1, 0.10003, 0.140834, -0.00839428, -0.000650659, 0, 0, 0, -0.0999349, 4.94427e-06, 0.00024797, 0
198871, -0.1, 0.10003, 0.153811, 0.00509842, -4.03821e-05, 0, 0, 0, -0.099996, 4.94427e-06, 8.82149e-05, 0
198881, -0.1, 0.10003, 0.158646, 0.0101013, 0.000169352, 0, 0, 0, -0.100017, 4.94427e-06, 3.32892e-05, 0
198891, -0.1, 0.10003, 0.160684, 0.0121876, 0.000241473, 0, 0, 0, -0.100024, 4.94427e-06, 1.44094e-05, 0
198901, -0.1, 0.0997103, 0.115483, -0.0345666, -0.00170738, 0, 0, 0, -0.0998293, 4.94427e-06, -0.000311427, 0
198910, -0.1, 0.0993932, 0.0503305, -0.101711, -0.00433691, 0, 0, 0, -0.0995663, 4.94427e-06, -0.0004531, 0
198921, -0.1, 0.10003, 0.112479, -0.0369474, -0.00130765, 0, 0, 0, -0.0998692, 4.94427e-06, 0.000419974, 0
198931, -0.1, 0.0997103, 0.0879414, -0.0621555, -0.00223994, 0, 0, 0, -0.099776, 4.94427e-06, -0.000172004, 0
198941, -0.1, 0.10003, 0.122119, -0.0265577, -0.000586733, 0, 0, 0, -0.0999413, 4.94427e-06, 0.000231251, 0
198950, -0.1, 0.0997103, 0.0879657, -0.0617918, -0.00199206, 0, 0, 0, -0.0998008, 4.94427e-06, -0.000236891, 0
198961, -0.1, 0.10003, 0.118837, -0.0296411, -0.000501499, 0, 0, 0, -0.0999499, 4.94427e-06, 0.000208937, 0
198971, -0.1, 0.10003, 0.129824, -0.0182235, 1.08778e-05, 0, 0, 0, -0.100001, 4.94427e-06, 7.47889e-05, 0
198981, -0.1, 0.0997103, 0.0876985, -0.0617704, -0.00178665, 0, 0, 0, -0.0998213, 4.94427e-06, -0.00029067, 0
198990, -0.1, 0.100351, 0.162441, 0.0157062, 0.00155702, 0, 0, 0, -0.100156, 4.94427e-06, 0.000512108, 0
199001, -0.1, 0.10003, 0.145969, -0.00150809, 0.000718534, 0, 0, 0, -0.100072, 4.94427e-06, -0.000110477, 0
199011, -0.1, 0.0997103, 0.0944036, -0.054898, -0.00154339, 0, 0, 0, -0.0998457, 4.94427e-06, -0.000354365, 0
199021, -0.1, 0.10003, 0.119289, -0.0289883, -0.000347272, 0, 0, 0, -0.0999653, 4.94427e-06, 0.000168554, 0
199030, -0.1, 0.0997103, 0.0819405, -0.0675546, -0.00190981, 0, 0, 0, -0.099809, 4.94427e-06, -0.000258438, 0
