QGPIORecord, QRC v6.1.0, 16-12-2023 @ 13:26:02, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
964231, -0.1, 0.0997103, 0.234506, 0.164457, -0.000361785, 0, 0, 0, -0.0998191, 4.94427e-06, -0.000284843, 0
964242, -0.1, 0.0997103, 0.230676, 0.160542, -0.000493512, 0, 0, 0, -0.0997532, 4.94427e-06, -0.000112422, 0
964251, -0.1, 0.100351, 0.247088, 0.177566, 0.000249505, 0, 0, 0, -0.100125, 4.94427e-06, 0.000593133, 0
964260, -0.1, 0.0997103, 0.235542, 0.165601, -0.000264689, 0, 0, 0, -0.0998677, 4.94427e-06, -0.00041195, 0
964271, -0.1, 0.0997103, 0.230487, 0.160407, -0.000457168, 0, 0, 0, -0.0997714, 4.94427e-06, -0.000159994, 0
964281, -0.1, 0.10003, 0.237117, 0.167316, -0.000134468, 0, 0, 0, -0.0999328, 4.94427e-06, 0.000253662, 0
964291, -0.1, 0.0997103, 0.230418, 0.160407, -0.000408426, 0, 0, 0, -0.0997958, 4.94427e-06, -0.000223801, 0
964300, -0.1, 0.10003, 0.236433, 0.166674, -0.000116229, 0, 0, 0, -0.0999419, 4.94427e-06, 0.000229783, 0
964311, -0.1, 0.10003, 0.23876, 0.169093, -6.85453e-06, 0, 0, 0, -0.0999966, 4.94427e-06, 8.66055e-05, 0
964321, -0.1, 0.0997103, 0.23045, 0.160504, -0.000360653, 0, 0, 0, -0.0998197, 4.94427e-06, -0.000286333, 0
964331, -0.1, 0.10003, 0.235862, 0.166142, -9.83477e-05, 0, 0, 0, -0.0999508, 4.94427e-06, 0.000206374, 0
964341, -0.1, 0.10003, 0.237963, 0.168325, -1.63913e-07, 0, 0, 0, -0.0999999, 4.94427e-06, 7.78437e-05, 0
964350, -0.1, 0.0997103, 0.229569, 0.159648, -0.000358149, 0, 0, 0, -0.0998209, 4.94427e-06, -0.000289612, 0
964361, -0.1, 0.10003, 0.234949, 0.165252, -9.74089e-05, 0, 0, 0, -0.0999513, 4.94427e-06, 0.000205144, 0
964371, -0.1, 0.0997103, 0.227783, 0.157856, -0.000394538, 0, 0, 0, -0.0998027, 4.94427e-06, -0.000241965, 0
964381, -0.1, 0.0997103, 0.224367, 0.154372, -0.00050576, 0, 0, 0, -0.0997471, 4.94427e-06, -9.63733e-05, 0
964390, -0.1, 0.0993932, 0.213166, 0.142854, -0.00093931, 0, 0, 0, -0.0995303, 4.94427e-06, -0.000358939, 0
964401, -0.1, 0.0997103, 0.216627, 0.146544, -0.000709683, 0, 0, 0, -0.0996452, 4.94427e-06, 0.000170566, 0
964411, -0.1, 0.10003, 0.226444, 0.156778, -0.000229001, 0, 0, 0, -0.0998855, 4.94427e-06, 0.000377394, 0
964421, -0.1, 0.10003, 0.230194, 0.160682, -4.90695e-05, 0, 0, 0, -0.0999755, 4.94427e-06, 0.000141867, 0
964430, -0.1, 0.0997103, 0.222418, 0.152649, -0.000376448, 0, 0, 0, -0.0998118, 4.94427e-06, -0.00026565, 0
964441, -0.1, 0.10003, 0.228029, 0.158494, -0.000104263, 0, 0, 0, -0.0999479, 4.94427e-06, 0.000214115, 0
964451, -0.1, 0.0997103, 0.220949, 0.151188, -0.000397116, 0, 0, 0, -0.0998014, 4.94427e-06, -0.000238605, 0
