QGPIORecord, QRC v6.1.0, 16-12-2023 @ 13:28:33, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1115231, -0.1, 0.10003, 0.241798, 0.254661, -8.22693e-05, 0, 0, 0, -0.0999589, 4.94427e-06, 0.000185326, 0
1115242, -0.1, 0.0997103, 0.23444, 0.247065, -0.000388876, 0, 0, 0, -0.0998056, 4.94427e-06, -0.000249378, 0
1115251, -0.1, 0.0997103, 0.230953, 0.243506, -0.000503644, 0, 0, 0, -0.0997482, 4.94427e-06, -9.91449e-05, 0
1115260, -0.1, 0.10003, 0.23817, 0.251027, -0.000151873, 0, 0, 0, -0.0999241, 4.94427e-06, 0.000276439, 0
1115271, -0.1, 0.0997103, 0.231691, 0.244348, -0.000414923, 0, 0, 0, -0.0997925, 4.94427e-06, -0.000215277, 0
1115281, -0.1, 0.0997103, 0.228532, 0.241133, -0.00051339, 0, 0, 0, -0.0997433, 4.94427e-06, -8.6382e-05, 0
1115291, -0.1, 0.10003, 0.235872, 0.248782, -0.000155523, 0, 0, 0, -0.0999222, 4.94427e-06, 0.000281215, 0
1115300, -0.1, 0.0997103, 0.229439, 0.242151, -0.000416294, 0, 0, 0, -0.0997919, 4.94427e-06, -0.000213489, 0
1115311, -0.1, 0.10003, 0.235554, 0.248521, -0.000119179, 0, 0, 0, -0.0999404, 4.94427e-06, 0.000233635, 0
1115321, -0.1, 0.0997103, 0.228662, 0.241411, -0.000402689, 0, 0, 0, -0.0997987, 4.94427e-06, -0.000231296, 0
1115331, -0.1, 0.0997103, 0.225349, 0.238035, -0.000508815, 0, 0, 0, -0.0997456, 4.94427e-06, -9.23723e-05, 0
1115340, -0.1, 0.0993932, 0.214186, 0.226556, -0.000940457, 0, 0, 0, -0.0995298, 4.94427e-06, -0.000357442, 0
1115351, -0.1, 0.10003, 0.226917, 0.239829, -0.000315383, 0, 0, 0, -0.0998423, 4.94427e-06, 0.000490479, 0
1115361, -0.1, 0.0997103, 0.222502, 0.235303, -0.000476137, 0, 0, 0, -0.0997619, 4.94427e-06, -0.000135154, 0
1115371, -0.1, 0.10003, 0.229372, 0.242461, -0.000141576, 0, 0, 0, -0.0999292, 4.94427e-06, 0.000262961, 0
1115381, -0.1, 0.0997103, 0.222763, 0.235646, -0.000411078, 0, 0, 0, -0.0997945, 4.94427e-06, -0.000220321, 0
1115390, -0.1, 0.0997103, 0.219555, 0.23238, -0.000511959, 0, 0, 0, -0.099744, 4.94427e-06, -8.8267e-05, 0
