QGPIORecord, QRC v6.1.0, 16-12-2023 @ 13:29:45, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1187201, -0.1, 0.10003, 0.254834, 0.315408, -0.000108927, 0, 0, 0, -0.0999455, 4.94427e-06, 0.000220224, 0
1187211, -0.1, 0.10003, 0.257068, 0.317731, -4.12762e-06, 0, 0, 0, -0.0999979, 4.94427e-06, 8.30293e-05, 0
1187222, -0.1, 0.0997103, 0.248724, 0.309106, -0.000359625, 0, 0, 0, -0.0998202, 4.94427e-06, -0.000287674, 0
1187231, -0.1, 0.10003, 0.254123, 0.31473, -9.79602e-05, 0, 0, 0, -0.099951, 4.94427e-06, 0.000205867, 0
1187240, -0.1, 0.10003, 0.256219, 0.316908, -1.49012e-08, 0, 0, 0, -0.1, 4.94427e-06, 7.76574e-05, 0
1187251, -0.1, 0.101002, 0.28525, 0.346918, 0.00123809, 0, 0, 0, -0.100619, 4.94427e-06, 0.00100165, 0
1187261, -0.1, 0.10133, 0.308179, 0.370471, 0.00210786, 0, 0, 0, -0.101054, 4.94427e-06, 0.000723697, 0
1187271, -0.1, 0.0997103, 0.273175, 0.334035, 0.000430942, 0, 0, 0, -0.100215, 4.94427e-06, -0.00132255, 0
1187280, -0.1, 0.0997103, 0.259339, 0.319681, -0.00019677, 0, 0, 0, -0.0999016, 4.94427e-06, -0.000500858, 0
1187291, -0.1, 0.0993932, 0.244237, 0.304094, -0.000823647, 0, 0, 0, -0.0995882, 4.94427e-06, -0.000510342, 0
1187301, -0.1, 0.0997103, 0.246238, 0.306261, -0.000666395, 0, 0, 0, -0.0996668, 4.94427e-06, 0.000113897, 0
1187311, -0.1, 0.10003, 0.255509, 0.315924, -0.000212803, 0, 0, 0, -0.0998936, 4.94427e-06, 0.00035619, 0
