QGPIORecord, QRC v6.1.0, 16-12-2023 @ 13:15:43, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
344931, -0.1, 0.10003, 0.396578, -0.445142, -0.00116602, 0, 0.347118, 0, -0.0999534, 4.94427e-06, 0.000199735, 0
344942, -0.1, 0.0997103, 0.308745, -0.292605, -0.00481009, 0, 0, 0, -0.0998076, 4.94427e-06, -0.000254713, 0
344951, -0.1, 0.10003, 0.390115, 0.0597858, -0.000919774, 0, -0.350624, 0, -0.0999632, 4.94427e-06, 0.000173956, 0
344961, -0.1, 0.10003, 0.414362, -0.160687, 0.000194646, 0, 0, 0, -0.100008, 4.94427e-06, 5.72428e-05, 0
344971, -0.1, 0.0997103, 0.306552, -0.272154, -0.00442024, 0, 0, 0, -0.0998232, 4.94427e-06, -0.000295535, 0
344981, -0.1, 0.10003, 0.382199, -0.193427, -0.000808015, 0, 0, 0, -0.0999677, 4.94427e-06, 0.000162259, 0
344991, -0.1, 0.0993932, 0.174243, -0.408297, -0.00960641, 0, 0, 0, -0.0996157, 4.94427e-06, -0.000582524, 0
345000, -0.1, 0.0997103, 0.210341, -0.369831, -0.00722799, 0, 0, 0, -0.0997109, 4.94427e-06, -1.49757e-06, 0
345011, -0.1, 0.10003, 0.327211, -0.248155, -0.00161249, 0, 0, 0, -0.0999355, 4.94427e-06, 0.000246495, 0
345021, -0.1, 0.0997103, 0.245933, -0.33198, -0.00493806, 0, 0, 0, -0.0998025, 4.94427e-06, -0.000241317, 0
345031, -0.1, 0.10003, 0.32918, -0.245334, -0.000956468, 0, 0, 0, -0.0999617, 4.94427e-06, 0.000177793, 0
345040, -0.1, 0.10003, 0.353968, -0.219596, 0.000184216, 0, 0, 0, -0.100007, 4.94427e-06, 5.83455e-05, 0
345051, -0.1, 0.0997103, 0.246312, -0.330904, -0.00442322, 0, 0, 0, -0.0998231, 4.94427e-06, -0.000295222, 0
345061, -0.1, 0.10003, 0.322001, -0.252133, -0.000808947, 0, 0, 0, -0.0999676, 4.94427e-06, 0.000162348, 0
345071, -0.1, 0.0993932, 0.114056, -0.466991, -0.00960678, 0, 0, 0, -0.0996157, 4.94427e-06, -0.000582494, 0
345080, -0.1, 0.0997103, 0.150158, -0.428521, -0.00722818, 0, 0, 0, -0.0997109, 4.94427e-06, -1.49012e-06, 0
345091, -0.1, 0.10003, 0.267032, -0.306841, -0.00161249, 0, 0, 0, -0.0999355, 4.94427e-06, 0.000246502, 0
345101, -0.1, 0.0997103, 0.442135, -0.390667, -0.00493806, -0.347118, 0, 0, -0.0998025, 4.94427e-06, -0.000241317, 0
