QGPIORecord, QRC v6.1.0, 16-12-2023 @ 13:24:38, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
880831, -0.1, 0.0997103, 0.260595, 0.231304, -0.000401497, 0, 0, 0, -0.0997993, 4.94427e-06, -0.000232853, 0
880841, -0.1, 0.0997103, 0.257267, 0.227912, -0.000508368, 0, 0, 0, -0.0997458, 4.94427e-06, -9.29609e-05, 0
880852, -0.1, 0.10003, 0.264543, 0.235495, -0.000153646, 0, 0, 0, -0.0999232, 4.94427e-06, 0.000278756, 0
880861, -0.1, 0.0997103, 0.258086, 0.228839, -0.000415593, 0, 0, 0, -0.0997922, 4.94427e-06, -0.000214405, 0
880871, -0.1, 0.10003, 0.264192, 0.2352, -0.000118911, 0, 0, 0, -0.0999405, 4.94427e-06, 0.000233293, 0
880881, -0.1, 0.10003, 0.266552, 0.237655, -7.85291e-06, 0, 0, 0, -0.0999961, 4.94427e-06, 8.79169e-05, 0
880890, -0.1, 0.0997103, 0.258256, 0.229079, -0.00036101, 0, 0, 0, -0.0998195, 4.94427e-06, -0.000285849, 0
880901, -0.1, 0.10003, 0.263672, 0.234721, -9.84818e-05, 0, 0, 0, -0.0999508, 4.94427e-06, 0.000206545, 0
880911, -0.1, 0.0997103, 0.256519, 0.227339, -0.00039494, 0, 0, 0, -0.0998025, 4.94427e-06, -0.000241436, 0
880921, -0.1, 0.0997103, 0.253108, 0.223861, -0.000505924, 0, 0, 0, -0.099747, 4.94427e-06, -9.61721e-05, 0
880930, -0.1, 0.10003, 0.260354, 0.231411, -0.000152722, 0, 0, 0, -0.0999236, 4.94427e-06, 0.000277556, 0
880941, -0.1, 0.0997103, 0.253886, 0.224743, -0.000415251, 0, 0, 0, -0.0997924, 4.94427e-06, -0.00021486, 0
880951, -0.1, 0.0997103, 0.250731, 0.221532, -0.000513524, 0, 0, 0, -0.0997432, 4.94427e-06, -8.62181e-05, 0
880961, -0.1, 0.10133, 0.295771, 0.268152, 0.00145219, 0, 0, 0, -0.100726, 4.94427e-06, 0.00158199, 0
880971, -0.1, 0.0997103, 0.269044, 0.24035, 0.000185519, 0, 0, 0, -0.100093, 4.94427e-06, -0.00100127, 0
880980, -0.1, 0.10003, 0.267562, 0.238795, 0.000106096, 0, 0, 0, -0.100053, 4.94427e-06, -6.12512e-05, 0
880991, -0.1, 0.10003, 0.267082, 0.238286, 7.63685e-05, 0, 0, 0, -0.100038, 4.94427e-06, -2.23368e-05, 0
881001, -0.1, 0.0997103, 0.257722, 0.228602, -0.000329494, 0, 0, 0, -0.0998353, 4.94427e-06, -0.000327118, 0
881011, -0.1, 0.0993932, 0.244295, 0.214762, -0.000873342, 0, 0, 0, -0.0995633, 4.94427e-06, -0.000445306, 0
881020, -0.1, 0.10003, 0.256179, 0.227151, -0.00029026, 0, 0, 0, -0.0998549, 4.94427e-06, 0.000457592, 0
881031, -0.1, 0.0997103, 0.251446, 0.222294, -0.000466734, 0, 0, 0, -0.0997666, 4.94427e-06, -0.000147469, 0
881041, -0.1, 0.10003, 0.258197, 0.229328, -0.000138059, 0, 0, 0, -0.099931, 4.94427e-06, 0.000258356, 0
881051, -0.1, 0.0997103, 0.251544, 0.222467, -0.000409767, 0, 0, 0, -0.0997951, 4.94427e-06, -0.000222042, 0
881060, -0.1, 0.0997103, 0.24832, 0.219184, -0.000511467, 0, 0, 0, -0.0997443, 4.94427e-06, -8.89078e-05, 0
881071, -0.1, 0.10003, 0.255636, 0.226807, -0.000154808, 0, 0, 0, -0.0999226, 4.94427e-06, 0.000280276, 0
881081, -0.1, 0.0997103, 0.249194, 0.220167, -0.000416026, 0, 0, 0, -0.099792, 4.94427e-06, -0.000213839, 0
881091, -0.1, 0.100351, 0.264627, 0.23617, 0.000278518, 0, 0, 0, -0.100139, 4.94427e-06, 0.000555165, 0
881100, -0.1, 0.10003, 0.261971, 0.233391, 0.000140905, 0, 0, 0, -0.10007, 4.94427e-06, -0.000106819, 0
881111, -0.1, 0.0997103, 0.251796, 0.222856, -0.00030534, 0, 0, 0, -0.0998473, 4.94427e-06, -0.000358738, 0
881121, -0.1, 0.10003, 0.25651, 0.227766, -7.7635e-05, 0, 0, 0, -0.0999612, 4.94427e-06, 0.000179268, 0
881131, -0.1, 0.0997103, 0.249094, 0.220109, -0.000387147, 0, 0, 0, -0.0998064, 4.94427e-06, -0.000251651, 0
881141, -0.1, 0.0997103, 0.245584, 0.216527, -0.000503004, 0, 0, 0, -0.0997485, 4.94427e-06, -9.99942e-05, 0
881150, -0.1, 0.0990784, 0.225224, 0.19554, -0.00132743, 0, 0, 0, -0.0993363, 4.94427e-06, -0.000675105, 0
881161, -0.1, 0.0997103, 0.233584, 0.204341, -0.000854969, 0, 0, 0, -0.0995725, 4.94427e-06, 0.000360742, 0
881171, -0.1, 0.0997103, 0.23598, 0.206921, -0.000678122, 0, 0, 0, -0.0996609, 4.94427e-06, 0.000129238, 0
881181, -0.1, 0.10003, 0.245399, 0.216739, -0.000217184, 0, 0, 0, -0.0998914, 4.94427e-06, 0.000361934, 0
881190, -0.1, 0.101002, 0.277171, 0.249608, 0.00115681, 0, 0, 0, -0.100578, 4.94427e-06, 0.00110806, 0
881201, -0.1, 0.10133, 0.301126, 0.274232, 0.00207745, 0, 0, 0, -0.101039, 4.94427e-06, 0.000763528, 0
881211, -0.1, 0.0997103, 0.266507, 0.238197, 0.000419557, 0, 0, 0, -0.10021, 4.94427e-06, -0.00130764, 0
881221, -0.1, 0.0997103, 0.252815, 0.223993, -0.000201032, 0, 0, 0, -0.0998995, 4.94427e-06, -0.000495277, 0
881230, -0.1, 0.0997103, 0.246956, 0.217961, -0.000433326, 0, 0, 0, -0.0997833, 4.94427e-06, -0.000191189, 0
881241, -0.1, 0.0997103, 0.24403, 0.214988, -0.000520289, 0, 0, 0, -0.0997399, 4.94427e-06, -7.73668e-05, 0
