QGPIORecord, QRC v6.1.0, 16-12-2023 @ 13:12:47, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
168971, -0.1, 0.0997103, -0.366522, -0.164726, -0.00126828, 0, 0, 0, -0.0997463, 4.94427e-06, -9.43542e-05, 0
168982, -0.1, 0.10133, -0.253778, -0.0480291, 0.00365082, 0, 0, 0, -0.10073, 4.94427e-06, 0.00157133, 0
168991, -0.1, 0.0997103, -0.321833, -0.118816, 0.000429563, 0, 0, 0, -0.100086, 4.94427e-06, -0.00098335, 0
169000, -0.1, 0.10003, -0.325223, -0.122371, 0.000247508, 0, 0, 0, -0.10005, 4.94427e-06, -5.19603e-05, 0
169011, -0.1, 0.0997103, -0.349403, -0.147397, -0.000805371, 0, 0, 0, -0.0998389, 4.94427e-06, -0.000336722, 0
169021, -0.1, 0.101002, -0.266445, -0.0615452, 0.00280298, 0, 0, 0, -0.100561, 4.94427e-06, 0.00115466, 0
169031, -0.1, 0.10133, -0.206186, 0.0004097, 0.00512816, 0, 0, 0, -0.101026, 4.94427e-06, 0.000797793, 0
169040, -0.1, 0.0997103, -0.293287, -0.090242, 0.000965632, 0, 0, 0, -0.100193, 4.94427e-06, -0.00126404, 0
169051, -0.1, 0.0997103, -0.326725, -0.124923, -0.000544786, 0, 0, 0, -0.099891, 4.94427e-06, -0.000473164, 0
169061, -0.1, 0.10003, -0.317554, -0.115377, -0.000106059, 0, 0, 0, -0.0999788, 4.94427e-06, 0.000133164, 0
169071, -0.1, 0.0997103, -0.337177, -0.13565, -0.000933707, 0, 0, 0, -0.0998133, 4.94427e-06, -0.00026954, 0
169080, -0.1, 0.10003, -0.322991, -0.120874, -0.000247173, 0, 0, 0, -0.0999506, 4.94427e-06, 0.000207059, 0
169091, -0.1, 0.101002, -0.247229, -0.0425274, 0.00300556, 0, 0, 0, -0.100601, 4.94427e-06, 0.0010486, 0
169101, -0.1, 0.0997103, -0.306965, -0.104638, 0.000195429, 0, 0, 0, -0.100039, 4.94427e-06, -0.000860751, 0
169111, -0.1, 0.0993932, -0.353449, -0.152712, -0.00180408, 0, 0, 0, -0.0996392, 4.94427e-06, -0.000643894, 0
169121, -0.1, 0.10133, -0.233797, -0.0288106, 0.0034564, 0, 0, 0, -0.100691, 4.94427e-06, 0.00167314, 0
169131, -0.1, 0.0997103, -0.299346, -0.0969837, 0.000359006, 0, 0, 0, -0.100072, 4.94427e-06, -0.00094641, 0
169141, -0.1, 0.10003, -0.301826, -0.0995897, 0.000221916, 0, 0, 0, -0.100044, 4.94427e-06, -3.85568e-05, 0
169151, -0.1, 0.0997103, -0.325677, -0.124272, -0.000814684, 0, 0, 0, -0.0998371, 4.94427e-06, -0.000331856, 0
169161, -0.1, 0.0997103, -0.336165, -0.135015, -0.00119083, 0, 0, 0, -0.0997618, 4.94427e-06, -0.0001349, 0
169170, -0.1, 0.0997103, -0.341804, -0.140702, -0.00132732, 0, 0, 0, -0.0997345, 4.94427e-06, -6.34342e-05, 0
169181, -0.1, 0.0997103, -0.345683, -0.144553, -0.00137687, 0, 0, 0, -0.0997246, 4.94427e-06, -3.74988e-05, 0
169191, -0.1, 0.100351, -0.302478, -0.0997265, 0.000585988, 0, 0, 0, -0.100117, 4.94427e-06, 0.000612915, 0
169201, -0.1, 0.10003, -0.307885, -0.105385, 0.000304244, 0, 0, 0, -0.100061, 4.94427e-06, -8.16807e-05, 0
169210, -0.1, 0.0997103, -0.332797, -0.131174, -0.000784807, 0, 0, 0, -0.099843, 4.94427e-06, -0.000347503, 0
169221, -0.1, 0.10003, -0.320532, -0.118401, -0.000193156, 0, 0, 0, -0.0999614, 4.94427e-06, 0.000178769, 0
169231, -0.1, 0.0997103, -0.339032, -0.137502, -0.000965297, 0, 0, 0, -0.0998069, 4.94427e-06, -0.000252992, 0
169241, -0.1, 0.0997103, -0.347578, -0.14622, -0.00124548, 0, 0, 0, -0.0997509, 4.94427e-06, -0.00010629, 0
169250, -0.1, 0.10003, -0.329373, -0.127253, -0.00036031, 0, 0, 0, -0.0999279, 4.94427e-06, 0.000266291, 0
169261, -0.1, 0.0997103, -0.345719, -0.144106, -0.00102594, 0, 0, 0, -0.0997948, 4.94427e-06, -0.000221238, 0
169271, -0.1, 0.0997103, -0.353483, -0.152009, -0.00126749, 0, 0, 0, -0.0997465, 4.94427e-06, -9.47639e-05, 0
169281, -0.1, 0.10003, -0.334995, -0.132746, -0.000368319, 0, 0, 0, -0.0999263, 4.94427e-06, 0.000270478, 0
169291, -0.1, 0.0997103, -0.351237, -0.149491, -0.00102885, 0, 0, 0, -0.0997942, 4.94427e-06, -0.00021971, 0
169300, -0.1, 0.10003, -0.335825, -0.133436, -0.000281706, 0, 0, 0, -0.0999437, 4.94427e-06, 0.000225134, 0
169311, -0.1, 0.101002, -0.259617, -0.0546261, 0.00299301, 0, 0, 0, -0.100599, 4.94427e-06, 0.00105517, 0
169321, -0.1, 0.0997103, -0.319192, -0.116568, 0.000190884, 0, 0, 0, -0.100038, 4.94427e-06, -0.000858366, 0
169331, -0.1, 0.0993932, -0.365617, -0.164581, -0.00180572, 0, 0, 0, -0.0996389, 4.94427e-06, -0.00064303, 0
169340, -0.1, 0.0997103, -0.363328, -0.161998, -0.00155043, 0, 0, 0, -0.0996899, 4.94427e-06, 5.33909e-05, 0
169351, -0.1, 0.10003, -0.341192, -0.13893, -0.000470951, 0, 0, 0, -0.0999058, 4.94427e-06, 0.000324234, 0
169361, -0.1, 0.10003, -0.332972, -0.130377, -7.92742e-05, 0, 0, 0, -0.0999841, 4.94427e-06, 0.000119135, 0
169371, -0.1, 0.0997103, -0.352941, -0.151009, -0.000923984, 0, 0, 0, -0.0998152, 4.94427e-06, -0.000274628, 0
169380, -0.1, 0.10003, -0.33888, -0.136364, -0.000243634, 0, 0, 0, -0.0999513, 4.94427e-06, 0.000205211, 0
169391, -0.1, 0.0997103, -0.35673, -0.154786, -0.000983626, 0, 0, 0, -0.0998033, 4.94427e-06, -0.000243403, 0
169401, -0.1, 0.0997103, -0.36504, -0.163259, -0.00125214, 0, 0, 0, -0.0997496, 4.94427e-06, -0.000102803, 0
169411, -0.1, 0.100351, -0.323443, -0.120109, 0.00063125, 0, 0, 0, -0.100126, 4.94427e-06, 0.000589214, 0
169420, -0.1, 0.10003, -0.329432, -0.126376, 0.00032071, 0, 0, 0, -0.100064, 4.94427e-06, -9.02861e-05, 0
169431, -0.1, 0.101002, -0.260991, -0.0556654, 0.00321161, 0, 0, 0, -0.100642, 4.94427e-06, 0.000940703, 0
169441, -0.1, 0.10133, -0.205999, 0.000794843, 0.00527643, 0, 0, 0, -0.101055, 4.94427e-06, 0.000720158, 0
169451, -0.1, 0.101002, -0.201445, 0.00487041, 0.00500988, 0, 0, 0, -0.101002, 4.94427e-06, -8.79169e-07, 0
169461, -0.1, 0.101002, -0.193454, 0.0125302, 0.00491317, 0, 0, 0, -0.100983, 4.94427e-06, 4.97624e-05, 0
169470, -0.1, 0.10003, -0.254645, -0.0513118, 0.00187445, 0, 0, 0, -0.100375, 4.94427e-06, -0.000903852, 0
169481, -0.1, 0.0997103, -0.2998, -0.0982138, -0.000215024, 0, 0, 0, -0.099957, 4.94427e-06, -0.000645839, 0
169491, -0.1, 0.10003, -0.29488, -0.0931018, 1.35973e-05, 0, 0, 0, -0.100003, 4.94427e-06, 7.05048e-05, 0
169501, -0.1, 0.10133, -0.198661, 0.00635881, 0.00411596, 0, 0, 0, -0.100823, 4.94427e-06, 0.00132778, 0
169510, -0.1, 0.0997103, -0.272713, -0.0706824, 0.000598356, 0, 0, 0, -0.10012, 4.94427e-06, -0.00107173, 0
169521, -0.1, 0.0997103, -0.301417, -0.100426, -0.000678077, 0, 0, 0, -0.0998644, 4.94427e-06, -0.000403382, 0
169531, -0.1, 0.0997103, -0.313665, -0.113006, -0.00114124, 0, 0, 0, -0.0997718, 4.94427e-06, -0.000160858, 0
169541, -0.1, 0.0997103, -0.319943, -0.119359, -0.00130933, 0, 0, 0, -0.0997381, 4.94427e-06, -7.28592e-05, 0
169550, -0.1, 0.0993932, -0.347028, -0.1472, -0.0023501, 0, 0, 0, -0.09953, 4.94427e-06, -0.000357985, 0
169561, -0.1, 0.0997103, -0.337722, -0.137298, -0.00174798, 0, 0, 0, -0.0996504, 4.94427e-06, 0.000156827, 0
169571, -0.1, 0.0997103, -0.336178, -0.135493, -0.00152949, 0, 0, 0, -0.0996941, 4.94427e-06, 4.24236e-05, 0
169581, -0.1, 0.10003, -0.314311, -0.112706, -0.000463352, 0, 0, 0, -0.0999073, 4.94427e-06, 0.000320256, 0
169590, -0.1, 0.0997103, -0.329329, -0.128174, -0.00106335, 0, 0, 0, -0.0997873, 4.94427e-06, -0.000201657, 0
169601, -0.1, 0.10003, -0.313472, -0.111655, -0.000294223, 0, 0, 0, -0.0999412, 4.94427e-06, 0.000231691, 0
169611, -0.1, 0.0997103, -0.330669, -0.129397, -0.00100195, 0, 0, 0, -0.0997996, 4.94427e-06, -0.000233792, 0
169621, -0.1, 0.0997103, -0.338742, -0.137622, -0.00125878, 0, 0, 0, -0.0997482, 4.94427e-06, -9.93237e-05, 0
169631, -0.1, 0.100351, -0.29706, -0.0943839, 0.000628829, 0, 0, 0, -0.100126, 4.94427e-06, 0.000590481, 0
169640, -0.1, 0.0997103, -0.326157, -0.124537, -0.000667013, 0, 0, 0, -0.0998666, 4.94427e-06, -0.000409171, 0
169651, -0.1, 0.0997103, -0.338549, -0.137267, -0.00113726, 0, 0, 0, -0.0997726, 4.94427e-06, -0.000162959, 0
169661, -0.1, 0.10003, -0.321739, -0.119754, -0.000321046, 0, 0, 0, -0.0999358, 4.94427e-06, 0.000245735, 0
169671, -0.1, 0.0997103, -0.338591, -0.137136, -0.00101171, 0, 0, 0, -0.0997977, 4.94427e-06, -0.000228696, 0
169680, -0.1, 0.10003, -0.3234, -0.121311, -0.000275485, 0, 0, 0, -0.0999449, 4.94427e-06, 0.000221878, 0
169691, -0.1, 0.0997103, -0.340839, -0.139305, -0.000995174, 0, 0, 0, -0.099801, 4.94427e-06, -0.000237353, 0
169701, -0.1, 0.0997103, -0.349, -0.147622, -0.00125632, 0, 0, 0, -0.0997487, 4.94427e-06, -0.000100613, 0
169711, -0.1, 0.10003, -0.330656, -0.128509, -0.000364259, 0, 0, 0, -0.0999271, 4.94427e-06, 0.000268355, 0
169720, -0.1, 0.10003, -0.323811, -0.12139, -4.05312e-05, 0, 0, 0, -0.0999919, 4.94427e-06, 9.88618e-05, 0
169731, -0.1, 0.0997103, -0.344279, -0.142543, -0.000909902, 0, 0, 0, -0.099818, 4.94427e-06, -0.00028199, 0
169741, -0.1, 0.10003, -0.3304, -0.128087, -0.00023853, 0, 0, 0, -0.0999523, 4.94427e-06, 0.000202537, 0
169751, -0.1, 0.0997103, -0.348315, -0.146578, -0.000981763, 0, 0, 0, -0.0998036, 4.94427e-06, -0.000244372, 0
169761, -0.1, 0.0997103, -0.356649, -0.155074, -0.00125144, 0, 0, 0, -0.0997497, 4.94427e-06, -0.000103161, 0
169771, -0.1, 0.0993932, -0.384479, -0.183693, -0.00232909, 0, 0, 0, -0.0995342, 4.94427e-06, -0.00036899, 0
169781, -0.1, 0.0997103, -0.375444, -0.174074, -0.00174034, 0, 0, 0, -0.0996519, 4.94427e-06, 0.000152834, 0
169791, -0.1, 0.10003, -0.350859, -0.148452, -0.000539869, 0, 0, 0, -0.099892, 4.94427e-06, 0.000360318, 0
169801, -0.1, 0.10133, -0.247505, -0.0415494, 0.00391513, 0, 0, 0, -0.100783, 4.94427e-06, 0.00143293, 0
169810, -0.1, 0.0997103, -0.318969, -0.115891, 0.000525452, 0, 0, 0, -0.100105, 4.94427e-06, -0.00103357, 0
169821, -0.1, 0.10003, -0.323594, -0.120735, 0.000282302, 0, 0, 0, -0.100056, 4.94427e-06, -7.01845e-05, 0
