QGPIORecord, QRC v6.1.0, 20-12-2023 @ 21:02:44, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
17650, 0, 0.100675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17661, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17670, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17680, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17690, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17700, 0, 0.101002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17711, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17720, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17730, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17740, 0, 0.0987659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17751, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17760, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17770, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17780, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17790, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17800, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17810, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17820, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17830, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17840, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17850, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17860, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17870, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17881, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17890, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17900, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17910, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17921, 0, 0.101002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17930, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17940, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17950, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17960, 0, 0.100675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17970, 0, 0.100675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17980, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17990, 0, 0.100675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18000, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18010, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18020, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18030, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18040, 0, 0.100675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18051, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18060, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18070, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18080, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18091, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18100, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18110, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18120, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18130, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18140, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18150, 0, 0.100675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18160, 0, 0.101002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18170, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18180, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18190, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18200, 0, 0.101002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18210, 0, 0.10133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18221, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
