QGPIORecord, QRC v6.1.0, 20-12-2023 @ 23:24:12, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
15930, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15940, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15951, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15961, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15970, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15980, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15990, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16001, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16010, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16020, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16030, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16040, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16050, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16060, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16070, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16080, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16090, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16100, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16110, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16120, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16131, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16140, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16150, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
