QGPIORecord, QRC v6.1.0, 20-12-2023 @ 23:19:42, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
33610, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33620, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33631, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33640, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33650, 0, 0.0981473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33660, 0, 0.0984555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33670, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33680, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33690, 0, 0.0975374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33700, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33711, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33720, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33730, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33740, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33751, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33760, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33770, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33780, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33790, 0, 0.100351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33800, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33810, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33820, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33830, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33840, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33850, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33860, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33870, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33881, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33890, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33900, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33910, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33921, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33930, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33940, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33950, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33960, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33970, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33980, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33990, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34000, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34010, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34020, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34030, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34040, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34051, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34060, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34070, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34080, 0, 0.0981473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34091, 0, 0.0984555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34100, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34110, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34120, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34130, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34140, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34150, 0, 0.0984555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34160, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34170, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34180, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34190, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34200, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34210, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
