QGPIORecord, QRC v6.1.0, 20-12-2023 @ 21:06:28, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
26201, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26211, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26220, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26230, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26241, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26250, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26260, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26270, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26280, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26290, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26300, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26310, 0, 0.0987659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26320, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26330, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26340, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26350, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26360, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26371, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26380, 0, 0.0987659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26390, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26400, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26411, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26420, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26430, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26440, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26450, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26460, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26470, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26480, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26490, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26500, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26510, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26520, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26530, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26541, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26550, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26560, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26570, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26580, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26590, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26600, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26610, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26620, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26630, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26640, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26650, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26660, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26671, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26680, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26690, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26700, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26711, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26720, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26730, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26740, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26750, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26760, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26770, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26780, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26790, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26800, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26810, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26820, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26830, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26841, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26850, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26860, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26870, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26881, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26890, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26900, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26910, 0, 0.0981473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26920, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26930, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26940, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26950, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26960, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26970, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26980, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26990, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27000, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27011, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27020, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27030, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27040, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27051, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27060, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27070, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27080, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27090, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27100, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27110, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27120, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27130, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27140, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27150, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27160, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27170, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27181, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27190, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27200, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27210, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27220, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27230, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27240, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27250, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27260, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27270, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27280, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27290, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27300, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27311, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27320, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27330, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27340, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27351, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27360, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27370, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27380, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27390, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27400, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27410, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27420, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27430, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27440, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27450, 0, 0.10003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27460, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27470, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27481, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27490, 0, 0.0990784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27500, 0, 0.0997103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27510, 0, 0.0993932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
