QGPIORecord, QRC v6.1.0, 14-12-2023 @ 12:54:51, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
121771, 0.105111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121780, 0.105111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121790, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121800, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121810, 0.104401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121820, 0.106566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121830, 0.106566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121841, 0.103354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121850, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121860, 0.105471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121870, 0.106566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121880, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121890, 0.105111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121901, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121910, 0.105111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121920, 0.105471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121930, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121940, 0.105471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121950, 0.105111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121960, 0.105111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121970, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121980, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121990, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122000, 0.105111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122010, 0.104401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122020, 0.105111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122030, 0.105111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122040, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122050, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122060, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122071, 0.104755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122080, 0.105111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
