QGPIORecord, QRC v6.1.0, 22-12-2023 @ 14:32:28, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
24184, 3.15926e-05, -0.00614192, -0.000110128, 0.00552049, -0.0101941, -0.00106244, -0.000110447, -0.00614192, 0.260517, 0.275931, 0, 0
24194, 3.20158e-05, -0.00614192, -0.000110123, 0.00552037, -0.0101955, -0.00106244, -0.000110447, -0.00614192, 0.260591, 0.276005, 0, 0
24204, 3.24042e-05, -0.00614192, -0.000110119, 0.00552026, -0.0101968, -0.00106244, -0.000110447, -0.00614192, 0.260666, 0.276078, 0, 0
24214, 3.27614e-05, -0.00614192, -0.000110116, 0.00552016, -0.010198, -0.00106244, -0.000110447, -0.00614192, 0.260741, 0.276151, 0, 0
24224, 3.30892e-05, -0.00614192, -0.000110113, 0.00552007, -0.0101991, -0.00106244, -0.000110447, -0.00614192, 0.260815, 0.276225, 0, 0
24233, 3.33909e-05, -0.00614192, -0.000110109, 0.00551999, -0.0102001, -0.00106244, -0.000110447, -0.00614192, 0.26089, 0.276298, 0, 0
24244, 3.36675e-05, -0.00614192, -0.000110107, 0.00551991, -0.010201, -0.00106244, -0.000110447, -0.00614192, 0.260965, 0.276371, 0, 0
24254, 3.3922e-05, -0.00614192, -0.000110104, 0.00551984, -0.0102018, -0.00106244, -0.000110447, -0.00614192, 0.26104, 0.276445, 0, 0
24264, 3.4156e-05, -0.00614192, -0.000110102, 0.00551977, -0.0102026, -0.00106244, -0.000110447, -0.00614192, 0.261115, 0.276518, 0, 0
24273, 3.43705e-05, -0.00614192, -0.0001101, 0.00551971, -0.0102033, -0.00106244, -0.000110447, -0.00614192, 0.26119, 0.276592, 0, 0
24284, 3.45679e-05, -0.00614192, -0.000110098, 0.00551966, -0.010204, -0.00106244, -0.000110447, -0.00614192, 0.261265, 0.276665, 0, 0
24294, 3.47495e-05, -0.00614192, -0.000110096, 0.00551961, -0.0102046, -0.00106244, -0.000110447, -0.00614192, 0.26134, 0.276738, 0, 0
24304, 3.4916e-05, -0.00614192, -0.000110094, 0.00551956, -0.0102051, -0.00106244, -0.000110447, -0.00614192, 0.261415, 0.276812, 0, 0
24314, 3.5069e-05, -0.00614192, -0.000110093, 0.00551952, -0.0102057, -0.00106244, -0.000110447, -0.00614192, 0.26149, 0.276885, 0, 0
24324, 3.52098e-05, -0.00614192, -0.000110091, 0.00551948, -0.0102061, -0.00106244, -0.000110447, -0.00614192, 0.261565, 0.276959, 0, 0
24334, 3.5339e-05, -0.00614192, -0.00011009, 0.00551944, -0.0102066, -0.00106244, -0.000110447, -0.00614192, 0.26164, 0.277032, 0, 0
24344, 3.54575e-05, -0.00614192, -0.000110089, 0.00551941, -0.0102069, -0.00106244, -0.000110447, -0.00614192, 0.261716, 0.277106, 0, 0
24354, 3.55665e-05, -0.00614192, -0.000110087, 0.00551938, -0.0102073, -0.00106244, -0.000110447, -0.00614192, 0.261791, 0.277179, 0, 0
24364, 3.56666e-05, -0.00614192, -0.000110086, 0.00551935, -0.0102076, -0.00106244, -0.000110447, -0.00614192, 0.261866, 0.277253, 0, 0
24374, 3.57586e-05, -0.00614192, -0.000110086, 0.00551932, -0.010208, -0.00106244, -0.000110447, -0.00614192, 0.261941, 0.277326, 0, 0
24384, 3.58433e-05, -0.00614192, -0.000110085, 0.0055193, -0.0102082, -0.00106244, -0.000110447, -0.00614192, 0.262016, 0.277399, 0, 0
24394, 3.59211e-05, -0.00614192, -0.000110084, 0.00551928, -0.0102085, -0.00106244, -0.000110447, -0.00614192, 0.262091, 0.277473, 0, 0
24403, 3.59926e-05, -0.00614192, -0.000110083, 0.00551926, -0.0102087, -0.00106244, -0.000110447, -0.00614192, 0.262167, 0.277546, 0, 0
24414, 3.60585e-05, -0.00614192, -0.000110083, 0.00551924, -0.0102089, -0.00106244, -0.000110447, -0.00614192, 0.262242, 0.27762, 0, 0
24424, 3.61186e-05, -0.00614192, -0.000110082, 0.00551922, -0.0102091, -0.00106244, -0.000110447, -0.00614192, 0.262317, 0.277693, 0, 0
24434, 3.6174e-05, -0.00614192, -0.000110081, 0.00551921, -0.0102093, -0.00106244, -0.000110447, -0.00614192, 0.262392, 0.277767, 0, 0
24443, 3.62247e-05, -0.00614192, -0.000110081, 0.00551919, -0.0102095, -0.00106244, -0.000110447, -0.00614192, 0.262468, 0.27784, 0, 0
24454, 3.62715e-05, -0.00614192, -0.00011008, 0.00551918, -0.0102097, -0.00106244, -0.000110447, -0.00614192, 0.262543, 0.277914, 0, 0
24464, 3.63146e-05, -0.00614192, -0.00011008, 0.00551917, -0.0102098, -0.00106244, -0.000110447, -0.00614192, 0.262618, 0.277987, 0, 0
24474, 3.63539e-05, -0.00614192, -0.00011008, 0.00551916, -0.0102099, -0.00106244, -0.000110447, -0.00614192, 0.262694, 0.278061, 0, 0
24484, 3.63905e-05, -0.00614192, -0.000110079, 0.00551915, -0.0102101, -0.00106244, -0.000110447, -0.00614192, 0.262769, 0.278134, 0, 0
24494, 3.64238e-05, -0.00614192, -0.000110079, 0.00551914, -0.0102102, -0.00106244, -0.000110447, -0.00614192, 0.262844, 0.278208, 0, 0
24504, 3.64545e-05, -0.00614192, -0.000110079, 0.00551913, -0.0102103, -0.00106244, -0.000110447, -0.00614192, 0.262919, 0.278281, 0, 0
24514, 3.64827e-05, -0.00614192, -0.000110078, 0.00551912, -0.0102104, -0.00106244, -0.000110447, -0.00614192, 0.262995, 0.278354, 0, 0
24524, 3.65083e-05, -0.00614192, -0.000110078, 0.00551911, -0.0102104, -0.00106244, -0.000110447, -0.00614192, 0.26307, 0.278428, 0, 0
24534, 3.65323e-05, -0.00614192, -0.000110078, 0.00551911, -0.0102105, -0.00106244, -0.000110447, -0.00614192, 0.263145, 0.278501, 0, 0
24544, 3.65542e-05, -0.00614192, -0.000110078, 0.0055191, -0.0102106, -0.00106244, -0.000110447, -0.00614192, 0.263221, 0.278575, 0, 0
24554, 3.65744e-05, -0.00614192, -0.000110077, 0.00551909, -0.0102107, -0.00106244, -0.000110447, -0.00614192, 0.263296, 0.278648, 0, 0
24564, 3.65926e-05, -0.00614192, -0.000110077, 0.00551909, -0.0102107, -0.00106244, -0.000110447, -0.00614192, 0.263371, 0.278722, 0, 0
24573, 3.66094e-05, -0.00614192, -0.000110077, 0.00551909, -0.0102108, -0.00106244, -0.000110447, -0.00614192, 0.263447, 0.278795, 0, 0
24584, 3.66247e-05, -0.00614192, -0.000110077, 0.00551908, -0.0102108, -0.00106244, -0.000110447, -0.00614192, 0.263522, 0.278869, 0, 0
24594, 3.66389e-05, -0.00614192, -0.000110077, 0.00551908, -0.0102109, -0.00106244, -0.000110447, -0.00614192, 0.263597, 0.278942, 0, 0
24604, 3.66522e-05, -0.00614192, -0.000110077, 0.00551907, -0.0102109, -0.00106244, -0.000110447, -0.00614192, 0.263673, 0.279016, 0, 0
24613, 3.66641e-05, -0.00614192, -0.000110076, 0.00551907, -0.010211, -0.00106244, -0.000110447, -0.00614192, 0.263748, 0.279089, 0, 0
24624, 3.6675e-05, -0.00614192, -0.000110076, 0.00551907, -0.010211, -0.00106244, -0.000110447, -0.00614192, 0.263823, 0.279163, 0, 0
24634, 3.6685e-05, -0.00614192, -0.000110076, 0.00551906, -0.010211, -0.00106244, -0.000110447, -0.00614192, 0.263899, 0.279236, 0, 0
24644, 3.66943e-05, -0.00614192, -0.000110076, 0.00551906, -0.0102111, -0.00106244, -0.000110447, -0.00614192, 0.263974, 0.27931, 0, 0
24654, 3.6703e-05, -0.00614192, -0.000110076, 0.00551906, -0.0102111, -0.00106244, -0.000110447, -0.00614192, 0.264049, 0.279383, 0, 0
24664, 3.67109e-05, -0.00614192, -0.000110076, 0.00551906, -0.0102111, -0.00106244, -0.000110447, -0.00614192, 0.264125, 0.279457, 0, 0
24674, 3.67181e-05, -0.00614192, -0.000110076, 0.00551905, -0.0102111, -0.00106244, -0.000110447, -0.00614192, 0.2642, 0.27953, 0, 0
24684, 3.67248e-05, -0.00614192, -0.000110076, 0.00551905, -0.0102112, -0.00106244, -0.000110447, -0.00614192, 0.264275, 0.279604, 0, 0
24694, 3.67309e-05, -0.00614192, -0.000110076, 0.00551905, -0.0102112, -0.00106244, -0.000110447, -0.00614192, 0.264351, 0.279677, 0, 0
24704, 3.67365e-05, -0.00614192, -0.000110076, 0.00551905, -0.0102112, -0.00106244, -0.000110447, -0.00614192, 0.264426, 0.279751, 0, 0
24714, 3.67416e-05, -0.00614192, -0.000110076, 0.00551905, -0.0102112, -0.00106244, -0.000110447, -0.00614192, 0.264501, 0.279824, 0, 0
24724, -0.0001464, -0.00614192, -5.72251e-05, 0.00553086, -0.0102112, -0.00100722, -5.52233e-05, -0.00614192, 0.260282, 0.0104339, 0, 0
24734, -0.000144705, -0.00614192, -5.669e-05, 0.00553003, -0.0102227, -0.00100722, -5.52233e-05, -0.00614192, 0.260022, 0.253374, 0, 0
24743, -0.000141528, -0.00614192, -5.6653e-05, 0.00552913, -0.0102333, -0.00100722, -5.52233e-05, -0.00614192, 0.259801, 0.253162, 0, 0
24754, -0.000138595, -0.00614192, -5.66233e-05, 0.00552831, -0.0102431, -0.00100722, -5.52233e-05, -0.00614192, 0.25958, 0.25295, 0, 0
24764, -0.000135899, -0.00614192, -5.6596e-05, 0.00552756, -0.0102521, -0.00100722, -5.52233e-05, -0.00614192, 0.259359, 0.252739, 0, 0
24774, -0.000133422, -0.00614192, -5.6571e-05, 0.00552687, -0.0102603, -0.00100722, -5.52233e-05, -0.00614192, 0.259139, 0.252527, 0, 0
24784, -0.000131147, -0.00614192, -5.6548e-05, 0.00552623, -0.0102679, -0.00100722, -5.52233e-05, -0.00614192, 0.258919, 0.252316, 0, 0
24794, -0.000129056, -0.00614192, -5.65269e-05, 0.00552565, -0.0102749, -0.00100722, -5.52233e-05, -0.00614192, 0.258699, 0.252105, 0, 0
24804, -0.000127135, -0.00614192, -5.65075e-05, 0.00552511, -0.0102813, -0.00100722, -5.52233e-05, -0.00614192, 0.25848, 0.251894, 0, 0
24814, -0.00012537, -0.00614192, -5.64896e-05, 0.00552462, -0.0102871, -0.00100722, -5.52233e-05, -0.00614192, 0.258261, 0.251683, 0, 0
24824, -0.000123748, -0.00614192, -5.64732e-05, 0.00552416, -0.0102925, -0.00100722, -5.52233e-05, -0.00614192, 0.258042, 0.251472, 0, 0
24834, -0.000122258, -0.00614192, -5.64582e-05, 0.00552375, -0.0102975, -0.00100722, -5.52233e-05, -0.00614192, 0.257824, 0.251261, 0, 0
24844, -0.000120889, -0.00614192, -5.64443e-05, 0.00552336, -0.0103021, -0.00100722, -5.52233e-05, -0.00614192, 0.257606, 0.25105, 0, 0
24854, -0.000119632, -0.00614192, -5.64316e-05, 0.00552301, -0.0103063, -0.00100722, -5.52233e-05, -0.00614192, 0.257388, 0.250839, 0, 0
