QGPIORecord, QRC v6.1.0, 22-12-2023 @ 14:33:49, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
11934, 0.491852, -0.133587, 0.0513206, 0.131324, 0.443962, 0.0257432, 0.0463876, -0.133587, 5.48492, 4.69882, 0, 0
11944, 0.469296, -0.147406, 0.0552301, 0.14676, 0.445058, 0.027764, 0.0505293, -0.147406, 4.17366, 3.31962, 0, 0
11955, 0.447699, -0.162761, 0.0587708, 0.163574, 0.444568, 0.0291678, 0.0542845, -0.162761, 4.57072, 3.943, 0, 0
11964, 0.429902, -0.178116, 0.0615257, 0.179956, 0.441162, 0.0297492, 0.0572114, -0.178116, 5.85505, 6.06421, 0, 0
11974, 0.415176, -0.191935, 0.0640301, 0.194348, 0.43392, 0.0302945, 0.0598621, -0.191935, 6.80045, 6.57831, 0, 0
11984, 0.400838, -0.204219, 0.0669735, 0.20696, 0.423435, 0.0315202, 0.0629546, -0.204219, 5.72346, 5.18081, 0, 0
11995, 0.385829, -0.216503, 0.0702425, 0.219515, 0.411427, 0.033082, 0.0663784, -0.216503, 5.04328, 3.9492, 0, 0
12004, 0.374054, -0.225716, 0.0734924, 0.228508, 0.395281, 0.0350574, 0.069747, -0.225716, 4.64027, 4.00198, 0, 0
12014, 0.363454, -0.234929, 0.0764805, 0.237377, 0.378446, 0.0367597, 0.0728395, -0.234929, 4.94761, 4.86125, 0, 0
12024, 0.353426, -0.244141, 0.0793623, 0.246171, 0.361039, 0.0383545, 0.0758216, -0.244141, 5.06151, 5.2859, 0, 0
12035, 0.346146, -0.250283, 0.0822706, 0.251497, 0.340464, 0.0404135, 0.0788037, -0.250283, 5.25769, 4.73868, 0, 0
12044, 0.340631, -0.253354, 0.0854155, 0.253458, 0.317406, 0.0431555, 0.0820066, -0.253354, 4.70431, 3.89806, 0, 0
12054, 0.335964, -0.25489, 0.0886259, 0.25378, 0.293787, 0.0461833, 0.0852648, -0.25489, 4.62403, 4.06094, 0, 0
12064, 0.334126, -0.253354, 0.0917012, 0.250726, 0.26852, 0.0495062, 0.0883573, -0.253354, 4.61752, 4.32564, 0, 0
12075, 0.33326, -0.250283, 0.0947302, 0.246079, 0.24354, 0.0530044, 0.0913946, -0.250283, 4.89462, 4.89016, 0, 0
12084, 0.333295, -0.245677, 0.0977131, 0.239861, 0.21905, 0.0566786, 0.0943766, -0.245677, 5.20428, 4.71047, 0, 0
12094, 0.335086, -0.237999, 0.100768, 0.230399, 0.193901, 0.0608713, 0.0974139, -0.237999, 5.31102, 4.56426, 0, 0
12104, 0.336805, -0.228787, 0.103986, 0.219468, 0.169897, 0.0654635, 0.100617, -0.228787, 4.91408, 4.37977, 0, 0
12114, 0.340665, -0.216503, 0.107119, 0.205303, 0.14579, 0.070413, 0.103709, -0.216503, 5.0259, 4.78181, 0, 0
12125, 0.343564, -0.204219, 0.110241, 0.191393, 0.124708, 0.0753675, 0.106802, -0.204219, 5.41201, 5.18295, 0, 0
12134, 0.34725, -0.1904, 0.113261, 0.175981, 0.105069, 0.08045, 0.109784, -0.1904, 5.81561, 5.34723, 0, 0
12144, 0.350926, -0.175045, 0.116389, 0.159126, 0.0869913, 0.0858828, 0.112876, -0.175045, 5.74044, 5.27371, 0, 0
12154, 0.354375, -0.158154, 0.119681, 0.140844, 0.070537, 0.0917227, 0.116135, -0.158154, 5.66018, 4.93168, 0, 0
12165, 0.356861, -0.141264, 0.122964, 0.122818, 0.0570853, 0.0975696, 0.119393, -0.141264, 5.51959, 5.00778, 0, 0
12174, 0.358657, -0.124374, 0.126186, 0.105013, 0.0463897, 0.103367, 0.122596, -0.124374, 5.63186, 5.65308, 0, 0
12184, 0.360935, -0.105948, 0.129412, 0.0857123, 0.0369004, 0.109407, 0.125799, -0.105948, 5.71669, 5.7996, 0, 0
12194, 0.362177, -0.0875224, 0.132682, 0.0666481, 0.0300653, 0.115508, 0.129057, -0.0875224, 5.81326, 5.65715, 0, 0
12205, 0.364274, -0.0660257, 0.136235, 0.0444255, 0.0229861, 0.122365, 0.132591, -0.0660257, 5.68969, 5.0066, 0, 0
12215, 0.363983, -0.0460644, 0.139821, 0.0241653, 0.0200525, 0.129043, 0.136181, -0.0460644, 5.19084, 4.75438, 0, 0
12224, 0.363163, -0.0261032, 0.143348, 0.00408613, 0.0193662, 0.135669, 0.139715, -0.0261032, 4.89091, 5.5027, 0, 0
12234, 0.362254, -0.00614192, 0.146709, -0.0158535, 0.0207523, 0.142132, 0.143084, -0.00614192, 5.38891, 5.85008, 0, 0
12244, 0.35982, 0.0122838, 0.149944, -0.0339398, 0.0254102, 0.148246, 0.146342, 0.0122838, 5.853, 5.84407, 0, 0
12255, 0.357447, 0.0322451, 0.153397, -0.0535627, 0.0302127, 0.154818, 0.149821, 0.0322451, 5.87313, 5.08784, 0, 0
12264, 0.354548, 0.0522063, 0.156846, -0.0730478, 0.0366462, 0.161388, 0.1533, 0.0522063, 5.33638, 4.75875, 0, 0
12274, 0.349686, 0.0706321, 0.160331, -0.0906798, 0.0459119, 0.167773, 0.156834, 0.0706321, 5.21737, 5.14401, 0, 0
12284, 0.345062, 0.0890579, 0.163655, -0.108258, 0.0562173, 0.173989, 0.160203, 0.0890579, 5.10883, 5.58972, 0, 0
12295, 0.337734, 0.104413, 0.166895, -0.122339, 0.07018, 0.179671, 0.163516, 0.104413, 5.18187, 5.45664, 0, 0
12304, 0.331421, 0.121303, 0.170199, -0.138094, 0.0830816, 0.185641, 0.166885, 0.121303, 5.52482, 4.79233, 0, 0
12314, 0.323445, 0.136658, 0.173542, -0.152077, 0.0978766, 0.191425, 0.170309, 0.136658, 5.11625, 4.35138, 0, 0
12324, 0.314308, 0.150477, 0.176819, -0.164342, 0.114186, 0.196913, 0.173677, 0.150477, 4.36317, 4.29755, 0, 0
12335, 0.30541, 0.164296, 0.180043, -0.176631, 0.130347, 0.202342, 0.176991, 0.164296, 4.58459, 4.82803, 0, 0
12344, 0.295832, 0.17658, 0.183096, -0.187254, 0.147719, 0.207366, 0.180138, 0.17658, 4.57299, 4.59536, 0, 0
12354, 0.286387, 0.188864, 0.186148, -0.197909, 0.164688, 0.212386, 0.183286, 0.188864, 4.57077, 4.08244, 0, 0
12364, 0.274476, 0.198077, 0.189176, -0.20517, 0.183958, 0.216935, 0.186434, 0.198077, 4.23003, 3.45095, 0, 0
12375, 0.264361, 0.208825, 0.192167, -0.214237, 0.200908, 0.22166, 0.189526, 0.208825, 3.92638, 3.62496, 0, 0
12384, 0.25371, 0.218038, 0.194988, -0.221678, 0.218621, 0.225982, 0.192453, 0.218038, 3.84887, 3.82305, 0, 0
12394, 0.24184, 0.225716, 0.197849, -0.227462, 0.236858, 0.230125, 0.195435, 0.225716, 3.48247, 3.46653, 0, 0
12404, 0.231073, 0.233393, 0.200504, -0.233384, 0.254017, 0.234045, 0.198196, 0.233393, 3.61251, 3.35912, 0, 0
12414, 0.219514, 0.239535, 0.203094, -0.237687, 0.271566, 0.237676, 0.200902, 0.239535, 3.52003, 2.73582, 0, 0
12424, 0.20742, 0.244141, 0.205568, -0.2404, 0.289273, 0.240965, 0.203498, 0.244141, 3.40991, 3.12119, 0, 0
12434, 0.196151, 0.248748, 0.20794, -0.243253, 0.3056, 0.244142, 0.205983, 0.248748, 3.04315, 3.02067, 0, 0
12444, 0.184371, 0.251819, 0.210197, -0.244524, 0.322018, 0.246978, 0.208358, 0.251819, 2.90222, 2.89103, 0, 0
12454, 0.171952, 0.253354, 0.212392, -0.244215, 0.33833, 0.249528, 0.210677, 0.253354, 2.7573, 2.2423, 0, 0
12464, 0.160437, 0.25489, 0.214485, -0.244069, 0.353009, 0.251967, 0.212886, 0.25489, 2.88005, 2.35163, 0, 0
12474, 0.148866, 0.25489, 0.216359, -0.242384, 0.367547, 0.253955, 0.214874, 0.25489, 2.76912, 2.49367, 0, 0
12484, 0.135428, 0.251819, 0.218157, -0.237423, 0.383124, 0.255427, 0.216807, 0.251819, 2.34941, 2.33102, 0, 0
12494, 0.124154, 0.250283, 0.219921, -0.234366, 0.395238, 0.257074, 0.218684, 0.250283, 2.21167, 1.94791, 0, 0
12505, 0.111196, 0.245677, 0.221558, -0.228047, 0.408397, 0.258149, 0.220451, 0.245677, 1.79033, 1.51977, 0, 0
12514, 0.0991048, 0.24107, 0.223149, -0.221917, 0.419449, 0.259168, 0.222163, 0.24107, 2.11751, 1.60453, 0, 0
12524, 0.0870997, 0.234929, 0.22452, -0.214286, 0.429909, 0.259734, 0.223654, 0.234929, 1.71715, 1.44588, 0, 0
12534, 0.075944, 0.228787, 0.225844, -0.206841, 0.438327, 0.260244, 0.22509, 0.228787, 1.58101, 1.30567, 0, 0
12545, 0.0644736, 0.221109, 0.227055, -0.197867, 0.446216, 0.260409, 0.226416, 0.221109, 1.43253, 1.43046, 0, 0
12554, 0.053838, 0.213432, 0.228218, -0.189074, 0.452098, 0.260517, 0.227686, 0.213432, 1.30276, 0.796466, 0, 0
12564, 0.0415852, 0.202683, 0.229255, -0.177035, 0.458816, 0.260047, 0.228845, 0.202683, 0.882109, 0.875504, 0, 0
12574, 0.0319343, 0.193471, 0.230153, -0.16694, 0.461898, 0.259641, 0.229839, 0.193471, 1.00283, 0.769324, 0, 0
12584, 0.0219387, 0.182722, 0.230937, -0.155308, 0.464557, 0.258888, 0.230723, 0.182722, 0.891641, 0.660032, 0, 0
12594, 0.0127467, 0.171974, 0.231673, -0.143849, 0.465306, 0.258076, 0.231551, 0.171974, 0.80167, 0.307285, 0, 0
12604, 0.00339127, 0.15969, 0.232243, -0.130863, 0.465649, 0.256861, 0.232214, 0.15969, 0.706708, 0.462493, 0, 0
12614, -0.00516659, 0.147406, 0.232764, -0.118048, 0.464107, 0.255587, 0.232821, 0.147406, 0.377299, 0.397215, 0, 0
12624, -0.0129836, 0.135122, 0.233238, -0.105392, 0.460846, 0.254254, 0.233374, 0.135122, 0.3093, 0.0898356, 0, 0
12634, -0.0195371, 0.122838, 0.233505, -0.0929183, 0.45602, 0.252697, 0.233705, 0.122838, 0.531552, 0.0627156, 0, 0
12644, -0.0258304, 0.110555, 0.233828, -0.0805515, 0.449806, 0.251193, 0.234092, 0.110555, 0.278727, 0.0481926, 0, 0
12654, -0.0324362, 0.0967353, 0.233983, -0.0666176, 0.443641, 0.249283, 0.234312, 0.0967353, 0.259709, 0.0380419, 0, 0
12664, -0.0372763, 0.0844514, 0.234155, -0.0545206, 0.434675, 0.247608, 0.234533, 0.0844514, 0.034573, -0.18815, 0, 0
12675, -0.0427004, 0.0706321, 0.234212, -0.040824, 0.42602, 0.245583, 0.234644, 0.0706321, 0.044804, -0.167783, 0, 0
12684, -0.0477263, 0.0568128, 0.234272, -0.0272313, 0.416127, 0.243556, 0.234754, 0.0568128, -0.180502, -0.399378, 0, 0
12694, -0.0520083, 0.0429934, 0.234229, -0.01376, 0.405098, 0.241416, 0.234754, 0.0429934, -0.144637, -0.352819, 0, 0
12704, -0.0559614, 0.0291741, 0.23419, -0.000375795, 0.39305, 0.239276, 0.234754, 0.0291741, -0.343823, -0.552487, 0, 0
12713, -0.0596159, 0.0153548, 0.234153, 0.0129287, 0.380067, 0.237134, 0.234754, 0.0153548, -0.544098, -0.752809, 0, 0
12724, -0.0615135, 0.00307096, 0.234079, 0.0244347, 0.364892, 0.235175, 0.234699, 0.00307096, -0.710665, -0.650146, 0, 0
12734, -0.0643666, -0.0107484, 0.23394, 0.0376012, 0.350598, 0.232923, 0.234589, -0.0107484, -0.647137, -0.822753, 0, 0
12744, -0.065504, -0.0230322, 0.233763, 0.048982, 0.334246, 0.230853, 0.234423, -0.0230322, -0.521656, -0.95434, 0, 0
12754, -0.0665333, -0.0353161, 0.233587, 0.0603328, 0.317563, 0.228784, 0.234257, -0.0353161, -0.634686, -1.08803, 0, 0
12764, -0.0672755, -0.0475999, 0.233359, 0.0716455, 0.300576, 0.226661, 0.234036, -0.0475999, -1.00207, -0.681422, 0, 0
12774, -0.0664482, -0.0583483, 0.233092, 0.0812099, 0.28199, 0.224721, 0.23376, -0.0583483, -0.841424, -0.732219, 0, 0
12784, -0.0643551, -0.0675611, 0.232837, 0.0890671, 0.26216, 0.22302, 0.233484, -0.0675611, -0.621843, -1.01326, 0, 0
12794, -0.0622014, -0.076774, 0.232528, 0.096945, 0.242737, 0.221265, 0.233153, -0.076774, -0.376302, -1.04545, 0, 0
12804, -0.0601696, -0.0859869, 0.232217, 0.104856, 0.223702, 0.21951, 0.232821, -0.0859869, -0.627124, -0.808599, 0, 0
12814, -0.0571493, -0.0936643, 0.231971, 0.111096, 0.203688, 0.218049, 0.232545, -0.0936643, -1.12983, -0.524354, 0, 0
12824, -0.0528511, -0.0998062, 0.231683, 0.115663, 0.182977, 0.21677, 0.232214, -0.0998062, -0.862121, -0.443618, 0, 0
12834, -0.0488445, -0.105948, 0.231392, 0.120307, 0.163186, 0.215491, 0.231883, -0.105948, -0.313222, -0.899226, 0, 0
12844, -0.0438157, -0.110555, 0.231112, 0.12331, 0.142907, 0.21445, 0.231551, -0.110555, -0.204863, -0.830763, 0, 0
12854, -0.0391375, -0.115161, 0.230828, 0.126405, 0.123727, 0.213409, 0.23122, -0.115161, -0.355988, -0.495732, 0, 0
12864, -0.0336798, -0.118232, 0.230606, 0.127885, 0.104222, 0.212661, 0.230944, -0.118232, -0.496918, -0.372979, 0, 0
12874, -0.028619, -0.121303, 0.230381, 0.129469, 0.0859559, 0.211912, 0.230668, -0.121303, -0.401987, -0.251404, 0, 0
12884, -0.0241116, -0.124374, 0.230205, 0.131162, 0.0688265, 0.211219, 0.230447, -0.124374, -0.31226, -0.40084, 0, 0
12894, -0.0186429, -0.125909, 0.230039, 0.13123, 0.051394, 0.210762, 0.230226, -0.125909, 0.0731627, -0.542705, 0, 0
12904, -0.0135791, -0.127445, 0.22987, 0.131404, 0.0352306, 0.210305, 0.230005, -0.127445, -0.0399924, -0.16766, 0, 0
12914, -0.00797611, -0.127445, 0.229815, 0.129989, 0.0188985, 0.210194, 0.229895, -0.127445, -0.147797, -0.012404, 0, 0
12924, -0.00133038, -0.125909, 0.229716, 0.126964, 0.00260056, 0.210265, 0.229729, -0.125909, 0.0143132, -0.0908439, 0, 0
12934, 0.0031358, -0.125909, 0.229706, 0.12581, -0.010771, 0.210209, 0.229674, -0.125909, 0.138926, -0.230896, 0, 0
12944, 0.0083437, -0.124374, 0.229758, 0.123052, -0.0243613, 0.210445, 0.229674, -0.124374, 0.0311035, -0.098405, 0, 0
